metric,value
classification_precision,0.3980830483533962
classification_recall,0.6432140329178655
classification_f1,0.4911880795879782
classification_accuracy,0.678845451223943
regression_mae_delayed,10.88841178966817
regression_rmse_delayed,13.636444166964363
regression_mae_nondelayed,1.2470127413123242
regression_rmse_nondelayed,2.2735063418109513
regression_mae_overall,4.817566819003666
regression_rmse_overall,7.617832570802919
num_delayed_samples,132461
num_nondelayed_samples,257013
target_epsilon,15.0
final_epsilon,951.6734567802578
epsilon_exceeded,True
epsilon_overshoot,936.6734567802578
final_delta,1e-05
stage1_time_seconds,9502.655442476273
stage2_time_seconds,4104.005037784576
stage3_time_seconds,4046.1915752887726
total_training_time_seconds,17652.85205554962
total_training_time_minutes,294.214200925827
train_samples,19207
val_samples,2727
test_samples,5474
