delta,epoch,epoch_time_seconds,epsilon,stage,total_steps,train_loss,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,0,570.2979447841644,4.499373257467956,1,151,0.265764288061502,,,0.6555225522551773,0.12046167708757075,,,,0.0784901008049781,0.2589110568871064
1e-05,1,558.5537421703339,7.719532574383663,1,302,0.2656334303072746,,,0.2879061239457068,0.31409166705399805,,,,0.1882414611731828,0.9563070545906981
1e-05,2,617.871912240982,10.939691891299372,1,453,0.26409928490783996,,,0.5927796112944193,0.30311337422261764,,,,0.22454120570215907,0.5498256811646006
1e-05,3,615.8867793083191,14.15985120821508,1,604,0.2565134203197151,,,0.6771360469379775,0.4143906524802549,,,,0.303024125247887,0.6813128313444481
1e-05,4,899.7375931739807,17.380010525130785,1,755,0.23697761007097384,,,0.6929776310963921,0.4323092191478176,,,,0.31635547749980264,0.6882912765088341
1e-05,5,888.1658091545105,20.600169842046494,1,906,0.22894562731515491,,,0.6806820682067707,0.43466475561101225,,,,0.3120014845167196,0.7232298050263467
1e-05,6,882.2228107452393,23.820329158962203,1,1057,0.2279491580479982,,,0.7030949761642316,0.43138682731467876,,,,0.3211951866426589,0.6637231344426906
1e-05,7,882.4670872688293,27.04048847587791,1,1208,0.22652293662756484,,,0.6929959662632421,0.4362231115879357,,,,0.31783301451533796,0.6981651704356351
1e-05,8,885.1392300128937,30.26064779279362,1,1359,0.2261959117966772,,,0.6784488448844386,0.4353008590772892,,,,0.31150421318105226,0.7307579537779151
1e-05,9,882.0076043605804,33.480807109709325,1,1510,0.22735256894140055,,,0.6862486248624359,0.4351107491287727,,,,0.31426716359942997,0.7106738512267827
1e-05,10,890.895923614502,36.70096642662504,1,1661,0.227202396124404,,,0.685306197286345,0.4368220048585087,,,,0.3149290377581493,0.7186273752652815
1e-05,0,730.5666768550873,39.92112574354074,2,1812,0.7264999494647348,,,,,0.4951350727040985,,,,
1e-05,1,641.8464694023132,43.14128506045645,2,1963,0.61642924168252,,,,,0.5006945727771296,,,,
1e-05,2,631.4440488815308,46.36144437737216,2,2114,0.6031341323789382,,,,,0.5037720444873937,,,,
1e-05,3,632.304990530014,49.581603694287864,2,2265,0.6003864458854625,,,,,0.4954702134993014,,,,
1e-05,4,627.1666913032532,52.801763011203576,2,2416,0.607499934979622,,,,,0.5148872201896738,,,,
1e-05,5,609.1812181472778,56.02192232811928,2,2567,0.6028816403932129,,,,,0.4959808471813856,,,,
,0,312.1451790332794,56.02192232811928,3,,0.07931856403978454,1092057.0,0.5685723954808143,,,32.31244108258887,157025.0,0.5758159149248259,,
,1,311.6522693634033,56.02192232811928,3,,0.043356552275995545,1092057.0,0.5685723954808143,,,18.72721604097512,157025.0,0.5758159149248259,,
,2,310.35392332077026,56.02192232811928,3,,0.027949645350508343,1092057.0,0.5685723954808143,,,12.14195789347331,157025.0,0.5758159149248259,,
,3,294.363472700119,56.02192232811928,3,,0.02050715758903137,1092057.0,0.5685723954808143,,,8.960277339051917,157025.0,0.5758159149248259,,
,4,247.9958553314209,56.02192232811928,3,,0.016668937495903462,1092057.0,0.5685723954808143,,,7.501679111193203,157025.0,0.5758159149248259,,
,5,248.38015294075012,56.02192232811928,3,,0.014570202376224741,1092057.0,0.5685723954808143,,,6.839799070105017,157025.0,0.5758159149248259,,
,6,284.30563402175903,56.02192232811928,3,,0.013219601567217847,1092057.0,0.5685723954808143,,,6.519056802077039,157025.0,0.5758159149248259,,
,7,291.99347591400146,56.02192232811928,3,,0.012391907008771864,1092057.0,0.5685723954808143,,,6.318311048410338,157025.0,0.5758159149248259,,
,8,360.1209177970886,56.02192232811928,3,,0.011741374810503809,1092057.0,0.5685723954808143,,,6.2064929516052825,157025.0,0.5758159149248259,,
,9,350.7194528579712,56.02192232811928,3,,0.011193985995275295,1092057.0,0.5685723954808143,,,6.117757489714143,157025.0,0.5758159149248259,,
,10,345.3531928062439,56.02192232811928,3,,0.010820577414521318,1092057.0,0.5685723954808143,,,6.052080471858177,157025.0,0.5758159149248259,,
,11,340.91615653038025,56.02192232811928,3,,0.010533568017579467,1092057.0,0.5685723954808143,,,5.992923152696148,157025.0,0.5758159149248259,,
,12,326.7894866466522,56.02192232811928,3,,0.010307940728469005,1092057.0,0.5685723954808143,,,5.938462644065525,157025.0,0.5758159149248259,,
