delta,epoch,epoch_time_seconds,epsilon,stage,total_steps,train_loss,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,0,777.1104884147644,0.03637061844204228,1,0,108.18171396941496,,,0.7859625962595682,0.028850316722463045,,,,0.036390791199157516,0.023898378068023588
1e-05,1,850.6828622817993,0.04838776495419058,1,0,859.2615484987025,,,0.7859625962595682,0.028850316722463045,,,,0.036390791199157516,0.023898378068023588
1e-05,2,830.4301900863647,0.05779746726112062,1,0,2527.559303999481,,,0.7859625962595682,0.028850316722463045,,,,0.036390791199157516,0.023898378068023588
1e-05,3,851.9876098632812,0.0658540012389931,1,0,3839.122513160779,,,0.7859625962595682,0.028850316722463045,,,,0.036390791199157516,0.023898378068023588
1e-05,4,795.5292716026306,0.07312566470326876,1,0,5447.740130160498,,,0.7859625962595682,0.028850316722463045,,,,0.036390791199157516,0.023898378068023588
1e-05,5,800.8730416297913,0.07966434843665465,1,0,9353.45262909452,,,0.7859625962595682,0.028850316722463045,,,,0.036390791199157516,0.023898378068023588
1e-05,0,621.4925653934479,0.08579374870745075,2,0,0.6280628643279113,,,,,0.5542284873398867,,,,
1e-05,1,616.9753079414368,0.09149561739378036,2,0,4.530408222959962,,,,,0.5542284873398867,,,,
1e-05,2,620.4559473991394,0.09688019837962204,2,0,8.718561336030637,,,,,0.5542284873398867,,,,
1e-05,3,570.8393578529358,0.10202815663705322,2,0,15.421572942151,,,,,0.5542284873398867,,,,
1e-05,4,525.9153559207916,0.10690219724541641,2,0,29.758796201861262,,,,,0.5542284873398867,,,,
1e-05,5,558.2960441112518,0.1116043242960081,2,0,39.310435240678984,,,,,0.5542284873398867,,,,
,0,797.6332900524139,0.11613820333311915,3,0,0.018028125658675263,1092057.0,0.5685723954808143,,,5.074288709905512,157025.0,0.5758159149248259,,
,1,1254.5165214538574,0.12048739296394541,3,0,0.017501067346754613,1092057.0,0.5685723954808143,,,5.074288709918536,157025.0,0.5758159149248259,,
,2,597.4328806400299,0.1247110241753463,3,0,0.01692096425021058,1092057.0,0.5685723954808143,,,5.074288709975448,157025.0,0.5758159149248259,,
,3,611.213485956192,0.12881927628505455,3,0,0.016710297483557717,1092057.0,0.5685723954808143,,,5.0742887099670915,157025.0,0.5758159149248259,,
,4,554.7531418800354,0.13279657002863024,3,0,0.01647287841877307,1092057.0,0.5685723954808143,,,5.074288710016089,157025.0,0.5758159149248259,,
,5,553.8593893051147,0.13666305448250962,3,0,0.01622999068597544,1092057.0,0.5685723954808143,,,5.07428870997716,157025.0,0.5758159149248259,,
