metric,value
classification_precision,0.3569310869423751
classification_recall,0.7578258978237897
classification_f1,0.4845946263259989
classification_accuracy,0.6117281695286587
regression_mae_delayed,8.312418433724643
regression_rmse_delayed,10.623660976571673
regression_mae_nondelayed,5.530360993905509
regression_rmse_nondelayed,6.4334775004026135
regression_mae_overall,7.504587789545962
regression_rmse_overall,8.9199673132472
num_delayed_samples,132461
num_nondelayed_samples,257013
target_epsilon,15.0
final_epsilon,15.11583600542443
epsilon_exceeded,True
epsilon_overshoot,0.11583600542443051
final_delta,1e-05
stage1_time_seconds,1465.6762483119965
stage2_time_seconds,5139.743675231934
stage3_time_seconds,4640.888850450516
total_training_time_seconds,11246.308773994446
total_training_time_minutes,187.4384795665741
train_samples,19207
val_samples,2727
test_samples,5474
