delta,epoch,epoch_time_seconds,epsilon,stage,total_steps,train_loss,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,10,593.391704082489,2.537088673722446,1,151,0.2367778942482361,,,0.6672277227722283,0.43084084568495984,,,,0.30432353196753115,0.7406280807719141
1e-05,5,489.50978446006775,3.7949634068926446,2,302,0.638969272967206,,,,,0.48203894122919005,,,,
1e-05,6,537.3888113498688,5.052838140062843,2,453,0.6418590210131462,,,,,0.4838339302697887,,,,
1e-05,7,493.9640967845917,6.310712873233042,2,604,0.6487855623099977,,,,,0.4783322766886699,,,,
1e-05,8,456.95981526374817,7.56858760640324,2,755,0.6530754380668236,,,,,0.49391859630615315,,,,
,8,239.71346282958984,7.56858760640324,3,,0.012098245291865818,1092057.0,0.5685723954808143,,,6.128684446751013,157025.0,0.5758159149248259,,
,9,241.31098294258118,7.56858760640324,3,,0.011787203344090886,1092057.0,0.5685723954808143,,,6.045987133129622,157025.0,0.5758159149248259,,
,10,244.93936133384705,7.56858760640324,3,,0.01141857613026109,1092057.0,0.5685723954808143,,,5.9713939397758224,157025.0,0.5758159149248259,,
,11,242.4584755897522,7.56858760640324,3,,0.011114031014754283,1092057.0,0.5685723954808143,,,5.917461196108672,157025.0,0.5758159149248259,,
,12,254.32947826385498,7.56858760640324,3,,0.010852616934093418,1092057.0,0.5685723954808143,,,5.873422066865234,157025.0,0.5758159149248259,,
