delta,epoch,epoch_time_seconds,epsilon,stage,total_steps,train_loss,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,0,839.4269714355469,2.537088673722446,1,151,0.266248902935066,,,0.5177411074440398,0.15879547522335996,,,,0.09438577191051746,0.4999999999998057
1e-05,1,872.8039066791534,3.7949634068926446,1,302,0.26614902834623855,,,0.48225889255588683,0.13291489287042932,,,,0.07664466446644101,0.49999999999976075
1e-05,2,870.2355773448944,5.052838140062843,1,453,0.2660337638183935,,,0.48225889255588683,0.13291489287042932,,,,0.07664466446644101,0.49999999999976075
1e-05,3,870.5584847927094,6.310712873233042,1,604,0.26586794557160887,,,0.48225889255588683,0.13291489287042932,,,,0.07664466446644101,0.49999999999976075
1e-05,4,865.1835494041443,7.56858760640324,1,755,0.26595941393185923,,,0.17103043637695847,0.29171036809378925,,,,0.17103043637695847,0.9999999999995665
1e-05,5,870.6349031925201,8.826462339573439,1,906,0.26577737552440717,,,0.17103043637695847,0.29171036809378925,,,,0.17103043637695847,0.9999999999995665
1e-05,6,863.5537259578705,10.084337072743637,1,1057,0.26583795496170093,,,0.8289695636229681,0.0,,,,0.0,0.0
1e-05,7,862.5971932411194,11.342211805913836,1,1208,0.2658697065730758,,,0.8289695636229681,0.0,,,,0.0,0.0
1e-05,8,864.7564942836761,12.600086539084034,1,1359,0.2663045826534562,,,0.8289695636229681,0.0,,,,0.0,0.0
1e-05,9,862.5056338310242,13.857961272254233,1,1510,0.2658672299211388,,,0.8289695636229681,0.0,,,,0.0,0.0
1e-05,0,672.6895864009857,15.11583600542443,2,1661,0.9120425388513022,,,,,0.5075477713653941,,,,
1e-05,1,668.894693851471,16.373710738594628,2,1812,0.8251611499596905,,,,,0.5073016957651236,,,,
1e-05,2,675.5909461975098,17.631585471764826,2,1963,0.8226521777001438,,,,,0.5156129355872588,,,,
1e-05,3,682.5227947235107,18.889460204935023,2,2114,0.8137872838816106,,,,,0.5078710860959718,,,,
1e-05,4,728.2786095142365,20.147334938105224,2,2265,0.8191070086908656,,,,,0.5021311652977337,,,,
1e-05,5,678.5261731147766,21.405209671275422,2,2416,0.8164418848934553,,,,,0.49961586024431026,,,,
1e-05,6,658.7792911529541,22.66308440444562,2,2567,0.8119824947110864,,,,,0.5053626190875059,,,,
1e-05,7,661.484885931015,23.920959137615817,2,2718,0.8213989707018365,,,,,0.50325517113994,,,,
1e-05,8,659.3718483448029,25.178833870786015,2,2869,0.8163458262847749,,,,,0.5157460850905032,,,,
,0,358.5670244693756,25.178833870786015,3,,0.041457218105676555,1092057.0,0.5685723954808143,,,11.155879768613685,157025.0,0.5758159149248259,,
,1,359.8857843875885,25.178833870786015,3,,0.011036673628583255,1092057.0,0.5685723954808143,,,6.7804191494404815,157025.0,0.5758159149248259,,
,2,356.5433931350708,25.178833870786015,3,,0.009402343025739422,1092057.0,0.5685723954808143,,,6.5817291708924985,157025.0,0.5758159149248259,,
,3,361.9327392578125,25.178833870786015,3,,0.009399087300881842,1092057.0,0.5685723954808143,,,6.565362284185055,157025.0,0.5758159149248259,,
,4,281.5050940513611,25.178833870786015,3,,0.009412408029253515,1092057.0,0.5685723954808143,,,6.578009742866171,157025.0,0.5758159149248259,,
,5,273.5987410545349,25.178833870786015,3,,0.009481487952986893,1092057.0,0.5685723954808143,,,6.54883117660414,157025.0,0.5758159149248259,,
,6,252.90399503707886,25.178833870786015,3,,0.009430258809311302,1092057.0,0.5685723954808143,,,6.558728481472913,157025.0,0.5758159149248259,,
,7,245.03777742385864,25.178833870786015,3,,0.009448294456900153,1092057.0,0.5685723954808143,,,6.560531583652532,157025.0,0.5758159149248259,,
,8,224.19804620742798,25.178833870786015,3,,0.009431462090413104,1092057.0,0.5685723954808143,,,6.5512716517687535,157025.0,0.5758159149248259,,
,9,217.570631980896,25.178833870786015,3,,0.009497711811190015,1092057.0,0.5685723954808143,,,6.574954895123135,157025.0,0.5758159149248259,,
,10,200.16974210739136,25.178833870786015,3,,0.009466275088612409,1092057.0,0.5685723954808143,,,6.590350585102821,157025.0,0.5758159149248259,,
