delta,epoch,epoch_time_seconds,epsilon,stage,total_steps,train_loss,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,0,884.8525733947754,6.310712873233042,1,151,0.26630297974245437,,,0.6375504217087907,0.1123073478931744,,,,0.07214893153073591,0.25328931630053425
1e-05,1,871.7500958442688,11.342211805913836,1,302,0.26590813893750803,,,0.8289695636229681,0.0,,,,0.0,0.0
1e-05,2,871.9191052913666,16.373710738594628,1,453,0.2657076135179065,,,0.5177411074440398,0.15879547522335996,,,,0.09438577191051746,0.4999999999998057
1e-05,3,878.6223618984222,21.405209671275422,1,604,0.2661547372672732,,,0.17103043637695847,0.29171036809378925,,,,0.17103043637695847,0.9999999999995665
1e-05,4,877.2052066326141,26.436708603956216,1,755,0.2656654513237492,,,0.17103043637695847,0.29171036809378925,,,,0.17103043637695847,0.9999999999995665
1e-05,5,868.2967145442963,31.46820753663701,1,906,0.2657839392392051,,,0.5177411074440398,0.15879547522335996,,,,0.09438577191051746,0.4999999999998057
1e-05,6,860.4550383090973,36.4997064693178,1,1057,0.2656971365213394,,,0.5177411074440398,0.15879547522335996,,,,0.09438577191051746,0.4999999999998057
1e-05,7,865.6939005851746,41.5312054019986,1,1208,0.26611964641422625,,,0.17103043637695847,0.29171036809378925,,,,0.17103043637695847,0.9999999999995665
1e-05,8,860.1970248222351,46.56270433467939,1,1359,0.2663360421625984,,,0.5177411074440398,0.15879547522335996,,,,0.09438577191051746,0.4999999999998057
1e-05,0,672.4917635917664,51.594203267360186,2,1510,0.8698540906242976,,,,,0.5031190299481231,,,,
1e-05,1,669.9794209003448,56.625702200040976,2,1661,0.8145069535204906,,,,,0.49226801308730406,,,,
1e-05,2,669.6255533695221,61.657201132721774,2,1812,0.8190516703176183,,,,,0.5189585269441447,,,,
1e-05,3,673.6228289604187,66.68870006540257,2,1963,0.818834302046441,,,,,0.5049120522458705,,,,
1e-05,4,679.7149474620819,71.72019899808336,2,2114,0.816607869224043,,,,,0.5023834361851316,,,,
1e-05,5,726.9222829341888,76.75169793076417,2,2265,0.8129578441973554,,,,,0.5089990672161444,,,,
1e-05,6,681.9035768508911,81.78319686344496,2,2416,0.8195759654045105,,,,,0.5105896290100436,,,,
,0,358.39759349823,81.78319686344496,3,,0.04769469017397292,1092057.0,0.5685723954808143,,,14.69680188445194,157025.0,0.5758159149248259,,
,1,359.3378794193268,81.78319686344496,3,,0.014405250685005788,1092057.0,0.5685723954808143,,,7.654903343636194,157025.0,0.5758159149248259,,
,2,357.5865828990936,81.78319686344496,3,,0.009631542442674865,1092057.0,0.5685723954808143,,,6.673568321787694,157025.0,0.5758159149248259,,
,3,361.94290828704834,81.78319686344496,3,,0.009443155144470812,1092057.0,0.5685723954808143,,,6.57973317447151,157025.0,0.5758159149248259,,
,4,361.67338132858276,81.78319686344496,3,,0.009394099208100743,1092057.0,0.5685723954808143,,,6.572251026232066,157025.0,0.5758159149248259,,
,5,357.1615467071533,81.78319686344496,3,,0.00940897154763637,1092057.0,0.5685723954808143,,,6.556991851740378,157025.0,0.5758159149248259,,
,6,358.76522731781006,81.78319686344496,3,,0.009422587215382335,1092057.0,0.5685723954808143,,,6.56142033318827,157025.0,0.5758159149248259,,
,7,353.7519459724426,81.78319686344496,3,,0.009443439626511162,1092057.0,0.5685723954808143,,,6.58018806545502,157025.0,0.5758159149248259,,
,8,357.0082542896271,81.78319686344496,3,,0.009406840293020602,1092057.0,0.5685723954808143,,,6.571499862688824,157025.0,0.5758159149248259,,
,9,310.5374507904053,81.78319686344496,3,,0.009424563278351596,1092057.0,0.5685723954808143,,,6.565474514154612,157025.0,0.5758159149248259,,
,10,278.016001701355,81.78319686344496,3,,0.009450835111051404,1092057.0,0.5685723954808143,,,6.559897422991427,157025.0,0.5758159149248259,,
