delta,epoch,epoch_time_seconds,epsilon,stage,total_steps,train_loss,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,7,554.0771660804749,2.537088673722446,1,151,0.2380286484759375,,,0.6615034836816529,0.4277867398431062,,,,0.30090443089930907,0.7447186166159934
1e-05,8,538.628071308136,3.7949634068926446,1,302,0.2362188815281091,,,0.676655665566507,0.4243073009711376,,,,0.3052745095209467,0.7018647854625355
1e-05,9,538.3611896038055,5.052838140062843,1,453,0.2382934998400164,,,0.684224422442194,0.42486030840015077,,,,0.30914169652018575,0.6885084713668614
1e-05,10,540.084025144577,6.310712873233042,1,604,0.23495987876756302,,,0.6610744407773625,0.43210165836100956,,,,0.3030589823464681,0.7601429191960744
1e-05,3,406.11982250213623,7.56858760640324,2,755,0.6427878097982596,,,,,0.4735909473206923,,,,
1e-05,4,462.2132177352905,8.826462339573439,2,906,0.6547236272830836,,,,,0.479448614712485,,,,
1e-05,5,406.04496598243713,10.084337072743637,2,1057,0.6414039541553977,,,,,0.46896611029758883,,,,
1e-05,6,404.17756056785583,11.342211805913836,2,1208,0.6389248509280729,,,,,0.48295445947029486,,,,
1e-05,7,407.24100375175476,12.600086539084034,2,1359,0.6462728874572855,,,,,0.47574500926307334,,,,
1e-05,8,401.73099422454834,13.857961272254233,2,1510,0.6437339794556827,,,,,0.48469908403608636,,,,
,0,214.25349926948547,13.857961272254233,3,,0.07645064671308,1092057.0,0.5685723954808143,,,27.948026005563015,157025.0,0.5758159149248259,,
,1,213.2442228794098,13.857961272254233,3,,0.038332841772314726,1092057.0,0.5685723954808143,,,14.692720390818213,157025.0,0.5758159149248259,,
,2,213.73932814598083,13.857961272254233,3,,0.024728178361196392,1092057.0,0.5685723954808143,,,10.165453307032248,157025.0,0.5758159149248259,,
,3,213.4960858821869,13.857961272254233,3,,0.01944901564756766,1092057.0,0.5685723954808143,,,8.345044036139164,157025.0,0.5758159149248259,,
,4,214.13863325119019,13.857961272254233,3,,0.016728816800658276,1092057.0,0.5685723954808143,,,7.446008275832228,157025.0,0.5758159149248259,,
,5,213.4919397830963,13.857961272254233,3,,0.01515566674832082,1092057.0,0.5685723954808143,,,6.94738589244412,157025.0,0.5758159149248259,,
,6,214.12298941612244,13.857961272254233,3,,0.014046634177350446,1092057.0,0.5685723954808143,,,6.6213022183953045,157025.0,0.5758159149248259,,
,7,214.8742778301239,13.857961272254233,3,,0.01331618441182454,1092057.0,0.5685723954808143,,,6.409779118645175,157025.0,0.5758159149248259,,
,8,214.14849424362183,13.857961272254233,3,,0.012638382743180588,1092057.0,0.5685723954808143,,,6.24632696162049,157025.0,0.5758159149248259,,
