delta,epoch,epoch_time_seconds,epsilon,stage,total_steps,train_loss,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,0,776.124835729599,0.7815099498141685,1,0,54.7046828464115,,,0.3468316831682914,0.2594078461397419,,,,0.16788359491092708,0.7061463149303306
1e-05,1,855.2919635772705,0.9669291374988129,1,0,273.80178719584273,,,0.3468316831682914,0.2594078461397419,,,,0.16788359491092708,0.7061463149303306
1e-05,2,844.957414150238,1.0858228438841488,1,0,615.7261886024684,,,0.3468316831682914,0.2594078461397419,,,,0.16788359491092708,0.7061463149303306
1e-05,3,840.8248448371887,1.1750317558461905,1,0,1205.6625275184122,,,0.3468316831682914,0.2594078461397419,,,,0.16788359491092708,0.7061463149303306
1e-05,4,794.3756546974182,1.2471762102990178,1,0,1728.9429017285079,,,0.3468316831682914,0.2594078461397419,,,,0.16788359491092708,0.7061463149303306
1e-05,5,797.6227536201477,1.3082057145751729,1,0,2340.690313476969,,,0.3468316831682914,0.2594078461397419,,,,0.16788359491092708,0.7061463149303306
1e-05,0,617.5210797786713,1.3613438948741516,2,0,0.5544087218189905,,,,,0.554272321137515,,,,
1e-05,1,613.2685196399689,1.408621745840036,2,0,3.7068439661490475,,,,,0.554272321137515,,,,
1e-05,2,616.512731552124,1.4513657203228703,2,0,9.018251853415356,,,,,0.554272321137515,,,,
1e-05,3,553.715460062027,1.4904450678570613,2,0,15.61607745146459,,,,,0.5542723184282129,,,,
1e-05,4,519.7560033798218,1.5266039609728161,2,0,27.308409997604784,,,,,0.554272321137515,,,,
1e-05,5,571.3102836608887,1.5602567086236925,2,0,36.45688628108078,,,,,0.554272321137515,,,,
,0,834.4926087856293,1.5918009015514891,3,0,0.01786988408971375,1092057.0,0.5685723954808143,,,5.071111898609904,157025.0,0.5758159149248259,,
,1,1222.3439002037048,1.621593368501937,3,0,0.017273314052449664,1092057.0,0.5685723954808143,,,5.071111898640114,157025.0,0.5758159149248259,,
,2,586.6386270523071,1.6498110374811386,3,0,0.016819293467701613,1092057.0,0.5685723954808143,,,5.071111898652156,157025.0,0.5758159149248259,,
,3,611.1734809875488,1.6766491282321385,3,0,0.016094178005431024,1092057.0,0.5685723954808143,,,5.071111898646212,157025.0,0.5758159149248259,,
,4,554.6938495635986,1.70230322471428,3,0,0.015572214018683785,1092057.0,0.5685723954808143,,,5.071111898702472,157025.0,0.5758159149248259,,
,5,563.8264424800873,1.7269209700684702,3,0,0.015192704959547297,1092057.0,0.5685723954808143,,,5.071111898569476,157025.0,0.5758159149248259,,
