delta,epoch,epoch_time_seconds,epsilon,stage,total_steps,train_loss,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,8,541.484461069107,2.537088673722446,1,151,0.2349928373729946,,,0.6543124312430763,0.42940769686899544,,,,0.2989199453589535,0.7624067593742234
1e-05,9,516.2077324390411,3.7949634068926446,1,302,0.23583278119169324,,,0.6772753942060376,0.43195972859386733,,,,0.30876309656642165,0.7208081496027543
1e-05,10,517.9343686103821,5.052838140062843,1,453,0.23586144332854164,,,0.6493729372936816,0.43075767560853195,,,,0.29819922117299114,0.7810207357722911
1e-05,6,383.51950907707214,6.310712873233042,2,604,0.6062551819725542,,,,,0.46885882907333365,,,,
1e-05,7,385.3841574192047,7.56858760640324,2,755,0.6038162023421155,,,,,0.45829820437235125,,,,
1e-05,8,399.8430678844452,8.826462339573439,2,906,0.6092091715888471,,,,,0.45790124509427454,,,,
,0,217.02137351036072,8.826462339573439,3,,0.07490410342417805,1092057.0,0.5685723954808143,,,26.575862865268984,157025.0,0.5758159149248259,,
,1,215.80448269844055,8.826462339573439,3,,0.03673145380981316,1092057.0,0.5685723954808143,,,13.535573162278826,157025.0,0.5758159149248259,,
,2,223.1108591556549,8.826462339573439,3,,0.025410680803439476,1092057.0,0.5685723954808143,,,9.63036907987887,157025.0,0.5758159149248259,,
,3,215.0583302974701,8.826462339573439,3,,0.020514020461909817,1092057.0,0.5685723954808143,,,8.015487865536045,157025.0,0.5758159149248259,,
,4,349.35165548324585,8.826462339573439,3,,0.26250064787485744,1092057.0,0.5685723954808143,,,9.36171514902387,157025.0,0.5758159149248259,,
,5,340.61782598495483,8.826462339573439,3,,0.2579979966610473,1092057.0,0.5685723954808143,,,9.472578183099667,157025.0,0.5758159149248259,,
,6,336.0595614910126,8.826462339573439,3,,0.2553742078953231,1092057.0,0.5685723954808143,,,9.523554548719636,157025.0,0.5758159149248259,,
,7,348.8170397281647,8.826462339573439,3,,0.25407676408622437,1092057.0,0.5685723954808143,,,9.457398673494874,157025.0,0.5758159149248259,,
,8,365.241801738739,8.826462339573439,3,,0.2524254003305309,1092057.0,0.5685723954808143,,,9.487858721887756,157025.0,0.5758159149248259,,
