epoch,epoch_time_seconds,epsilon_approx,stage,train_loss,train_mask_ratio,val_accuracy,val_f1,val_loss,val_mask_ratio,val_precision,val_recall
1,899.1018829345703,0.794693372600481,1,0.9561108721247499,,0.7481339712918109,0.4151373257347469,,,0.3445432614735172,0.5230981526066005
2,882.5839519500732,1.1389109944930913,1,0.8802359122829825,,0.7880161943319257,0.4035351056446931,,,0.39041206453834987,0.4200069857684871
3,882.8714234828949,1.409014244590427,1,0.8489495848897171,,0.7761059992638368,0.42176951842274485,,,0.38211792152239454,0.480711228983672
4,884.5058317184448,1.6407530728149107,1,0.8345411765951102,,0.75213470739781,0.4436481709921325,,,0.3639205141222611,0.5818389345626281
5,880.5333313941956,1.847974921288459,1,0.8233543698789318,,0.7989988958409422,0.40126879139545946,,,0.41456905924774423,0.39726223327745014
6,877.1229596138,2.0377816013770906,1,0.8115495763292877,,0.7510011041589435,0.44811834859748184,,,0.36261056467518227,0.5934004737637304
7,884.8710649013519,2.214391914786295,1,0.8012430057035163,,0.7316709606182752,0.4477031594790488,,,0.3469675126278071,0.6380287449547285
8,884.4775221347809,2.38055464421408,1,0.7958666708094971,,0.72727640780267,0.44514758081685224,,,0.3449334314317191,0.643930533025118
9,886.2750358581543,2.5381791006432888,1,0.7896269423263159,,0.75287449392707,0.43856257064577964,,,0.3630817858879799,0.5695867452452337
10,894.0253491401672,2.68865544177887,1,0.7856604838775547,,0.7511888111887559,0.43381752919577843,,,0.36046014499895085,0.5635537208676649
11,885.6318893432617,2.8330331243976437,1,0.7759426297011396,,0.7114942951784533,0.43934029264391705,,,0.3326186124976625,0.665747139721218
12,875.5062129497528,2.9721274720227,1,0.7714217184326092,,0.7628560912770876,0.4239361974571608,,,0.36628656878199234,0.5151065048448085
1,57.34397339820862,4.063393931936501,2,0.16640046916588838,0.23323720637583895,,,0.16714562272483652,0.16924703256650406,,
2,57.45335364341736,4.172007206543605,2,0.14361454510127292,0.2333966023489933,,,0.16601035676219247,0.16924703256650406,,
3,57.343976974487305,4.278756168641605,2,0.1413361428627557,0.2333530830536913,,,0.16544114595109766,0.16924703256650406,,
4,57.40647077560425,4.383761168437873,2,0.14032584669951934,0.23324507130872488,,,0.1641299697485837,0.16924703256650406,,
5,57.57829022407532,4.487130139141891,2,0.13929727319562996,0.2328738464765101,,,0.16453522376038812,0.16924703256650406,,
6,57.56269288063049,4.588960319771485,2,0.13870894201074394,0.23319368708053698,,,0.16423953189091248,0.16924703256650406,,
7,57.66524338722229,4.6893396822968185,2,0.13836899943351694,0.23337405620805368,,,0.16461732577193866,0.16924703256650406,,
8,57.15680503845215,4.788348122870231,2,0.13808595472826068,0.2334154781879195,,,0.16358153318816965,0.16924703256650406,,
9,57.078771352767944,4.886058463124205,2,0.137715021895038,0.23325975251677855,,,0.16388240388848566,0.16924703256650406,,
10,57.21894860267639,4.982537297288842,2,0.13768632767963657,0.23340604026845643,,,0.1643639714880423,0.16924703256650406,,
11,57.5319402217865,5.077845713189164,2,0.13739028927442534,0.2332560822147651,,,0.16415275701067664,0.16924703256650406,,
12,57.12509560585022,5.172039909339749,2,0.13719591366543588,0.23307833473154366,,,0.16383873400363055,0.16924703256650406,,
13,57.125181913375854,5.265171725871741,2,0.13710556840698768,0.23329855285234904,,,0.16286968710747632,0.16924703256650406,,
14,56.890716791152954,5.3572891035570045,2,0.13717466236576908,0.23328701761744966,,,0.16319413009014996,0.16924703256650406,,
15,57.109652042388916,5.44843648248458,2,0.13686120299611115,0.23316537332214768,,,0.16286184977401386,0.16924703256650406,,
16,57.312695026397705,5.538655149812115,2,0.1365988996250176,0.23319997902684564,,,0.16380005939440292,0.16924703256650406,,
17,56.98495316505432,5.627983544324003,2,0.13667579765738513,0.23313181627516782,,,0.16269070113247092,0.16924703256650406,,
18,57.14130878448486,5.716457524177812,2,0.13657922737677178,0.2332141359060403,,,0.1627217104489153,0.16924703256650406,,
19,57.31267738342285,5.80411060313538,2,0.13632643794167854,0.2330804320469799,,,0.16342783177440817,0.16924703256650406,,
20,57.359962940216064,5.890974159697226,2,0.13633530491696425,0.23328963926174504,,,0.16304377737370404,0.16924703256650406,,
1,67.12607312202454,5.977077622844945,3,0.029086128204165188,0.563933515100671,,,0.00884269091131335,0.5717040462927385,,
2,67.03185510635376,6.062448637512126,3,0.016153063314428534,0.5637961409395973,,,0.00859197588976134,0.5717040462927385,,
3,67.00018286705017,6.14711321242396,3,0.015137539576061189,0.5640058724832214,,,0.008523081831464713,0.5717040462927385,,
4,67.00028395652771,6.231095852548723,3,0.014390374078474323,0.564210360738255,,,0.008455373854799704,0.5717040462927385,,
5,66.95341873168945,6.314419678074607,3,0.013870544432692313,0.5641159815436242,,,0.008420867252756249,0.5717040462927385,,
6,67.40682578086853,6.397106531550442,3,0.013490132225269428,0.5638569630872483,,,0.008362972050566565,0.5717040462927385,,
7,66.84431433677673,6.479177074598364,3,0.013202213305795041,0.564089240771812,,,0.00830257084982639,0.5717040462927385,,
8,67.34442567825317,6.560650875412783,3,0.012991906779632627,0.563845427852349,,,0.008299185830930417,0.5717040462927385,,
9,67.42207908630371,6.641546488096289,3,0.012842177714599334,0.5640483431208053,,,0.008302725830369374,0.5717040462927385,,
10,67.109610080719,6.72188152474443,3,0.012720041334536376,0.5638490981543623,,,0.008270364529876546,0.5717040462927385,,
11,67.10998296737671,6.801672721073311,3,0.012602830150147524,0.5641553062080537,,,0.008247326615012505,0.5717040462927385,,
12,67.21975207328796,6.880935996283177,3,0.012511280040623065,0.5637526216442953,,,0.008287038781087507,0.5717040462927385,,
