delta,epoch,epoch_time_seconds,epsilon,stage,total_steps,train_loss,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,0,741.3471534252167,56.86082337553045,1,150,0.26380111853281657,,,0.7957248247878423,0.21306363108659615,,,,0.3179405828593771,0.18841885330258978
1e-05,1,889.2208993434906,112.44243281050866,1,300,0.23853533416986467,,,0.5785282183695626,0.4041449301492517,,,,0.2673615101146902,0.8367407542185403
1e-05,2,919.1174852848053,168.02404224548684,1,450,0.23607361157735188,,,0.8281372187384117,0.0004783544482331407,,,,0.19230769223372782,0.00023947507064503115
1e-05,3,920.0370488166809,223.60565168046506,1,600,0.25453454663356145,,,0.7693507930652328,0.3612879376286482,,,,0.3461902301010859,0.38551038753447364
1e-05,4,913.8981585502625,279.1872611154433,1,750,0.22759883215030036,,,0.6539727037992877,0.4096785217983604,,,,0.29030206495230226,0.7064705636824589
1e-05,5,921.1841819286346,334.76887055042147,1,900,0.2336122065782547,,,0.6474695684248877,0.4150246803512264,,,,0.29007593740235404,0.7312649575150596
1e-05,6,919.2187976837158,390.3504799853997,1,1050,0.2235532893737157,,,0.6167097012172175,0.41604801390775037,,,,0.2821789927303576,0.8019737425954401
1e-05,7,915.8530120849609,445.9320894203779,1,1200,0.22232894937197367,,,0.7223607524898028,0.4093298832206508,,,,0.3255542463986183,0.5711480807506557
1e-05,8,919.5173258781433,501.5136988553561,1,1350,0.22081147640943527,,,0.6277203983769364,0.4214787991084532,,,,0.28737429416915905,0.7931790138722229
1e-05,9,962.083639383316,557.0953082903343,1,1500,0.23712834199269614,,,0.6104942825525186,0.4302124122667691,,,,0.28717858578609357,0.8599813594173733
1e-05,10,966.4724345207214,612.6769177253125,1,1650,0.22936690837144852,,,0.8281519734414733,0.0,,,,0.0,0.0
1e-05,0,869.9216637611389,668.2585271602907,2,1800,0.1987987470626831,,,,,0.13236850421032018,,,,
1e-05,1,866.4260880947113,723.840136595269,2,1950,0.18124790708223978,,,,,0.1327717617997585,,,,
1e-05,2,863.0054843425751,779.4217460302472,2,2100,0.18119438836971918,,,,,0.13762510553553364,,,,
1e-05,3,871.6591687202454,835.0033554652254,2,2250,0.18202740500370662,,,,,0.136430343756049,,,,
1e-05,4,884.9639594554901,890.5849649002035,2,2400,0.18221011837323506,,,,,0.13181546631334579,,,,
1e-05,5,872.3511171340942,946.1665743351817,2,2550,0.1819902789592743,,,,,0.13265196226385023,,,,
1e-05,6,877.4803049564362,1001.7481837701599,2,2700,0.1816804861028989,,,,,0.1331284658746473,,,,
1e-05,7,874.923211812973,1057.329793205138,2,2850,0.18291753262281418,,,,,0.13677974933770637,,,,
1e-05,8,872.8040390014648,1112.9114026401162,2,3000,0.182867062886556,,,,,0.13499523931340351,,,,
,0,474.90545320510864,1112.9114026401162,3,,0.3985718730092049,1090510.0,0.5682403209837945,,,99.41789961339387,155744.0,0.5744891184064921,,
,1,475.3695659637451,1112.9114026401162,3,,0.10215044155716896,1090510.0,0.5682403209837945,,,15.579984567420079,155744.0,0.5744891184064921,,
,2,474.0780074596405,1112.9114026401162,3,,0.028165994311372438,1090510.0,0.5682403209837945,,,7.032349286278843,155744.0,0.5744891184064921,,
,3,476.96881318092346,1112.9114026401162,3,,0.021245007341106733,1090510.0,0.5682403209837945,,,6.3927887117062605,155744.0,0.5744891184064921,,
,4,473.6767568588257,1112.9114026401162,3,,0.01820077079658707,1090510.0,0.5682403209837945,,,6.148942159060126,155744.0,0.5744891184064921,,
,5,468.46893763542175,1112.9114026401162,3,,0.016190932150930166,1090510.0,0.5682403209837945,,,6.037945283956849,155744.0,0.5744891184064921,,
,6,473.002712726593,1112.9114026401162,3,,0.014740788067380587,1090510.0,0.5682403209837945,,,5.961951499863255,155744.0,0.5744891184064921,,
,7,470.5723543167114,1112.9114026401162,3,,0.013710573030014833,1090510.0,0.5682403209837945,,,5.94980288245933,155744.0,0.5744891184064921,,
,8,470.7300806045532,1112.9114026401162,3,,0.01291866997256875,1090510.0,0.5682403209837945,,,5.914262092888486,155744.0,0.5744891184064921,,
,9,463.5528881549835,1112.9114026401162,3,,0.012312526733924946,1090510.0,0.5682403209837945,,,5.91385310112681,155744.0,0.5744891184064921,,
,10,418.00555992126465,1112.9114026401162,3,,0.011825960135708252,1090510.0,0.5682403209837945,,,5.916697347367185,155744.0,0.5744891184064921,,
,11,390.9427344799042,1112.9114026401162,3,,0.011466311526795229,1090510.0,0.5682403209837945,,,5.91624575369704,155744.0,0.5744891184064921,,
,12,372.3312282562256,1112.9114026401162,3,,0.011131185721606016,1090510.0,0.5682403209837945,,,5.933243442282546,155744.0,0.5744891184064921,,
