delta,epoch,epoch_time_seconds,epsilon,stage,total_steps,train_loss,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,1,1543.3418405056,1.1723049418726936,1,1726,0.449750583079295,,,0.9622665480866951,0.11343283094889751,,,,0.13571428570459182,0.09743589743090073
1e-05,1,1169.8770804405212,1.6747213455324192,2,3452,0.07892708367045412,,,,,0.002864111502401757,,,,
1e-05,2,1171.6772332191467,2.0674908400019523,2,5178,0.07634842278368918,,,,,0.0035632071504730265,,,,
,1,618.2140827178955,2.0674908400019523,3,,0.015196878958907872,233566.0,0.7049814673958975,,,5.04250736844087,27218.0,0.576774740411104,,
,2,962.50909948349,2.0674908400019523,3,,0.026974391757142606,233566.0,0.7049814673958975,,,6.051825700925535,27218.0,0.576774740411104,,
