delta,epoch,epoch_time_seconds,epsilon,stage,total_steps,train_loss,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,0,735.897757768631,6.281558789700286,1,150,0.2728061034282048,,,0.1811434894872607,0.29507617943296627,,,,0.17330074784941216,0.999999999999566
1e-05,1,866.9765968322754,11.283903638848324,1,300,0.2580579751729965,,,0.7671818517151776,0.32892806699762334,,,,0.3254493758803474,0.33315577132958807
1e-05,2,922.2180342674255,16.28624848799636,1,450,0.24911820709705354,,,0.7443120619696979,0.4244684173587844,,,,0.3486098188267064,0.5587498209290951
1e-05,3,925.8184113502502,21.2885933371444,1,600,0.21697255790233613,,,0.7381040206565298,0.41572088932859996,,,,0.33760731707999203,0.5413202641182902
1e-05,4,922.2544708251953,26.290938186292436,1,750,0.22509095668792725,,,0.6680007377351037,0.42902740930727573,,,,0.30514068847906967,0.7319965185964891
1e-05,5,919.2728397846222,31.293283035440474,1,900,0.22000204533338547,,,0.7000405754333677,0.43788173546208203,,,,0.3226160998708053,0.6825685873432574
1e-05,6,918.7624335289001,36.29562788458851,1,1050,0.21274828732013704,,,0.6208004426410461,0.4320218022863097,,,,0.29245619947030194,0.8452647234299201
1e-05,7,916.5340046882629,41.29797273373655,1,1200,0.21984505077203115,,,0.7809479896716502,0.37557907037072835,,,,0.37033681848118183,0.38901757339725174
1e-05,8,926.236387014389,46.30031758288459,1,1350,0.21547778854767483,,,0.8148911840648605,0.24115596273226808,,,,0.4075898171366622,0.17162974488703106
1e-05,9,964.3504054546356,51.302662432032626,1,1500,0.21360089470942814,,,0.613190704537026,0.42550000433898105,,,,0.2856023206410629,0.8383973148919026
1e-05,10,971.4438037872314,56.305007281180664,1,1650,0.21362097163995106,,,0.6833493175949329,0.4184567840899306,,,,0.30946444839019327,0.6704001302476128
1e-05,0,870.2535915374756,61.3073521303287,2,1800,0.20566134413083395,,,,,0.13256829791448818,,,,
1e-05,1,873.5159020423889,66.30969697947674,2,1950,0.18234764248132707,,,,,0.1330377538932122,,,,
1e-05,2,870.3347520828247,71.31204182862479,2,2100,0.18311666677395502,,,,,0.1319846871968697,,,,
1e-05,3,868.8861141204834,76.31438667777282,2,2250,0.1845686423778534,,,,,0.13231934318678815,,,,
1e-05,4,886.5360283851624,81.31673152692086,2,2400,0.18490044643481574,,,,,0.1311503755675139,,,,
1e-05,5,876.5587151050568,86.31907637606889,2,2550,0.18496396909157434,,,,,0.1322690802979914,,,,
1e-05,6,876.650144815445,91.32142122521694,2,2700,0.18706404169400534,,,,,0.13188076842409135,,,,
1e-05,7,883.145491361618,96.32376607436497,2,2850,0.1869707347949346,,,,,0.13293121435921698,,,,
1e-05,8,876.4899730682373,101.32611092351301,2,3000,0.18722974499066672,,,,,0.13363814255595596,,,,
,0,472.6312141418457,101.32611092351301,3,,0.29494968374570213,1090510.0,0.5682403209837945,,,63.66970209052428,155744.0,0.5744891184064921,,
,1,483.55264234542847,101.32611092351301,3,,0.06663399517536163,1090510.0,0.5682403209837945,,,22.288864765000742,155744.0,0.5744891184064921,,
,2,485.7554998397827,101.32611092351301,3,,0.029112729939321676,1090510.0,0.5682403209837945,,,10.438169767748384,155744.0,0.5744891184064921,,
,3,474.9447748661041,101.32611092351301,3,,0.021631013602018356,1090510.0,0.5682403209837945,,,7.986901894813242,155744.0,0.5744891184064921,,
,4,477.34915947914124,101.32611092351301,3,,0.01869747872153918,1090510.0,0.5682403209837945,,,7.00277557088502,155744.0,0.5744891184064921,,
,5,477.73570108413696,101.32611092351301,3,,0.016833263716349998,1090510.0,0.5682403209837945,,,6.546529508097947,155744.0,0.5744891184064921,,
,6,474.47085070610046,101.32611092351301,3,,0.015556705022851626,1090510.0,0.5682403209837945,,,6.290507215308588,155744.0,0.5744891184064921,,
,7,469.0210430622101,101.32611092351301,3,,0.014558187518268824,1090510.0,0.5682403209837945,,,6.1851275788540665,155744.0,0.5744891184064921,,
,8,471.7115890979767,101.32611092351301,3,,0.013707021766652663,1090510.0,0.5682403209837945,,,6.057652998422718,155744.0,0.5744891184064921,,
,9,468.7248468399048,101.32611092351301,3,,0.013067534162352483,1090510.0,0.5682403209837945,,,5.989945699795304,155744.0,0.5744891184064921,,
,10,420.87181425094604,101.32611092351301,3,,0.012511019123097262,1090510.0,0.5682403209837945,,,5.92409150607137,155744.0,0.5744891184064921,,
,11,385.63571190834045,101.32611092351301,3,,0.012048925527681907,1090510.0,0.5682403209837945,,,5.869549566487608,155744.0,0.5744891184064921,,
,12,373.16238260269165,101.32611092351301,3,,0.011643079854547978,1090510.0,0.5682403209837945,,,5.824894386141182,155744.0,0.5744891184064921,,
