metric,value
classification_precision,0.4202029442509906
classification_recall,0.8145035971098933
classification_f1,0.5504354671227762
classification_accuracy,0.6796995236350062
regression_mae_delayed,8.801470398866822
regression_rmse_delayed,11.46458282168272
regression_mae_nondelayed,3.797599826428287
regression_rmse_nondelayed,4.262933478091005
regression_mae_overall,6.321470135516554
regression_rmse_overall,7.819962032950322
num_delayed_samples,132249
num_nondelayed_samples,256584
target_epsilon,15.0
final_epsilon,101.32611092351301
epsilon_exceeded,True
epsilon_overshoot,86.32611092351301
final_delta,1e-05
stage1_time_seconds,9990.002268075943
stage2_time_seconds,7882.4912984371185
stage3_time_seconds,5936.061041355133
total_training_time_seconds,23808.554607868195
total_training_time_minutes,396.8092434644699
train_samples,19191
val_samples,2711
test_samples,5458
