delta,epoch,epoch_time_seconds,epsilon,stage,total_steps,train_loss,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,0,692.1450176239014,2.529800152839257,1,150,0.26593737532695133,,,0.34052379195866167,0.33316484541739133,,,,0.20847235666484754,0.9146547011216042
1e-05,1,811.5284271240234,3.7803863651262666,1,300,0.25283899863560994,,,0.6980376244927555,0.38891074729672237,,,,0.29762283815320834,0.5610190444804205
1e-05,2,918.4729740619659,5.0309725774132765,1,450,0.2352437734603882,,,0.7364588712651614,0.3806094844664021,,,,0.32248122417443936,0.48046079888649956
1e-05,3,925.8290305137634,6.281558789700286,1,600,0.25241956502199175,,,0.6409738104020184,0.4153442726696859,,,,0.2880780363216564,0.7449608839961286
1e-05,4,930.4620525836945,7.5321450019872955,1,750,0.24908161292473474,,,0.7190925857616585,0.36536481548891764,,,,0.2980800886681755,0.4720011023732171
1e-05,5,921.8663139343262,8.782731214274305,1,900,0.23576783756415048,,,0.7593950571744182,0.3747083940775468,,,,0.33960344010040633,0.42527658727867246
1e-05,6,916.7050635814667,10.033317426561315,1,1050,0.22504929095506668,,,0.6317078568793337,0.4228723318925387,,,,0.28955374768508835,0.7914347882010061
1e-05,7,919.3287239074707,11.283903638848324,1,1200,0.24531402170658112,,,0.7469568424934896,0.15166394600640482,,,,0.174264384323788,0.1975700810094944
1e-05,8,922.5503947734833,12.534489851135334,1,1350,0.2419100163380305,,,0.7756805606786591,0.08941198548641562,,,,0.17935953744409222,0.08089815170422106
1e-05,9,942.429249048233,13.785076063422343,1,1500,0.24039275179306666,,,0.7120509037255099,0.32942309645040035,,,,0.27614332807488323,0.4196452919136844
1e-05,10,974.8184280395508,15.035662275709353,1,1650,0.23156458725531895,,,0.704599778679402,0.39299658616961985,,,,0.3039836033849989,0.5561474021960475
1e-05,0,875.5770292282104,16.28624848799636,2,1800,0.22512338240941365,,,,,0.1443509468045718,,,,
1e-05,1,871.931155204773,17.536834700283368,2,1950,0.19570368299881616,,,,,0.14252121835476372,,,,
1e-05,2,872.3397605419159,18.78742091257038,2,2100,0.19572167495886486,,,,,0.13494804550511458,,,,
1e-05,3,875.1609699726105,20.038007124857387,2,2250,0.19597253501415252,,,,,0.1339514759928472,,,,
1e-05,4,892.7870767116547,21.2885933371444,2,2400,0.19847034722566603,,,,,0.13369928830482328,,,,
1e-05,5,885.2074198722839,22.539179549431406,2,2550,0.20231680830319723,,,,,0.13559831357954316,,,,
1e-05,6,881.1205816268921,23.789765761718417,2,2700,0.20480200390021006,,,,,0.13349131225977723,,,,
1e-05,7,875.7367069721222,25.040351974005425,2,2850,0.20761639297008513,,,,,0.13456797132045292,,,,
1e-05,8,879.6910572052002,26.290938186292436,2,3000,0.209367489417394,,,,,0.13621473284624788,,,,
,0,481.3346254825592,26.290938186292436,3,,0.31644404798746106,1090510.0,0.5682403209837945,,,63.229756424139694,155744.0,0.5744891184064921,,
,1,481.231915473938,26.290938186292436,3,,0.08621071202059587,1090510.0,0.5682403209837945,,,27.06008601598729,155744.0,0.5744891184064921,,
,2,483.1507110595703,26.290938186292436,3,,0.0458749395608902,1090510.0,0.5682403209837945,,,17.401431293862192,155744.0,0.5744891184064921,,
,3,478.82913398742676,26.290938186292436,3,,0.033313576951622965,1090510.0,0.5682403209837945,,,13.2154388013877,155744.0,0.5744891184064921,,
,4,476.76911520957947,26.290938186292436,3,,0.02637038962294658,1090510.0,0.5682403209837945,,,10.802111737060308,155744.0,0.5744891184064921,,
,5,474.83164405822754,26.290938186292436,3,,0.022137757415572803,1090510.0,0.5682403209837945,,,9.349429797312034,155744.0,0.5744891184064921,,
,6,476.13683128356934,26.290938186292436,3,,0.01947860314200322,1090510.0,0.5682403209837945,,,8.406122997805072,155744.0,0.5744891184064921,,
,7,477.9325988292694,26.290938186292436,3,,0.01743917699282368,1090510.0,0.5682403209837945,,,7.812988696400891,155744.0,0.5744891184064921,,
,8,471.59603786468506,26.290938186292436,3,,0.015890134771664937,1090510.0,0.5682403209837945,,,7.369296594456769,155744.0,0.5744891184064921,,
,9,470.912321805954,26.290938186292436,3,,0.014744102228432894,1090510.0,0.5682403209837945,,,7.07743802137177,155744.0,0.5744891184064921,,
,10,463.7875804901123,26.290938186292436,3,,0.01380108284453551,1090510.0,0.5682403209837945,,,6.866444065882461,155744.0,0.5744891184064921,,
,11,391.86699199676514,26.290938186292436,3,,0.013046582353611787,1090510.0,0.5682403209837945,,,6.6607882803483465,155744.0,0.5744891184064921,,
,12,385.40434217453003,26.290938186292436,3,,0.0124272412682573,1090510.0,0.5682403209837945,,,6.4818645141471345,155744.0,0.5744891184064921,,
