delta,epoch,epoch_time_seconds,epsilon,stage,total_steps,train_loss,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,9,727.9108719825745,2.537088673722446,1,151,0.24975893197470153,,,0.720865419875268,0.39099393832320684,,,,0.3116455787344569,0.5261988819432595
1e-05,10,737.5947797298431,3.7949634068926446,1,302,0.2484300538206732,,,0.6762449578290666,0.41100021333773606,,,,0.29832345272096256,0.6642522049412505
1e-05,0,570.5292356014252,5.052838140062843,2,453,0.26297360747460496,,,,,0.1460501947099595,,,,
1e-05,1,573.2347128391266,6.310712873233042,2,604,0.19621478336931064,,,,,0.14935514458963764,,,,
1e-05,2,577.5251483917236,7.56858760640324,2,755,0.19737908648734062,,,,,0.14428282782388682,,,,
1e-05,3,569.7455408573151,8.826462339573439,2,906,0.19921872463842102,,,,,0.1552521893266229,,,,
1e-05,4,569.625209569931,10.084337072743637,2,1057,0.19910352632699424,,,,,0.14181574494947638,,,,
1e-05,5,570.6350438594818,11.342211805913836,2,1208,0.20489170387485958,,,,,0.16012151307250683,,,,
1e-05,6,574.3125956058502,12.600086539084034,2,1359,0.20303910723979898,,,,,0.14721193910595332,,,,
1e-05,7,563.3594617843628,13.857961272254233,2,1510,0.20782779660445966,,,,,0.15185331253590434,,,,
1e-05,8,570.6970348358154,15.11583600542443,2,1661,0.20590067038078183,,,,,0.15379198098301713,,,,
,0,294.7322328090668,15.11583600542443,3,,0.31158463119078944,1092057.0,0.5685723954808143,,,42.97930091697972,157025.0,0.5758159149248259,,
,1,295.85060000419617,15.11583600542443,3,,0.09350736624259033,1092057.0,0.5685723954808143,,,19.264305903773177,157025.0,0.5758159149248259,,
,2,296.62622261047363,15.11583600542443,3,,0.05876161412194075,1092057.0,0.5685723954808143,,,13.638401391374687,157025.0,0.5758159149248259,,
,3,294.1508593559265,15.11583600542443,3,,0.04671252575635121,1092057.0,0.5685723954808143,,,11.817923135655962,157025.0,0.5758159149248259,,
,4,296.0423893928528,15.11583600542443,3,,0.03951166318544489,1092057.0,0.5685723954808143,,,10.551761162623487,157025.0,0.5758159149248259,,
,5,293.73853397369385,15.11583600542443,3,,0.03440775666755951,1092057.0,0.5685723954808143,,,9.979923833010696,157025.0,0.5758159149248259,,
,6,296.0997040271759,15.11583600542443,3,,0.030680176845153437,1092057.0,0.5685723954808143,,,9.654646918113773,157025.0,0.5758159149248259,,
,7,316.49379658699036,15.11583600542443,3,,0.02762727081676982,1092057.0,0.5685723954808143,,,9.193591528336771,157025.0,0.5758159149248259,,
,8,620.4390528202057,15.11583600542443,3,,0.025265633233434316,1092057.0,0.5685723954808143,,,8.707883861203914,157025.0,0.5758159149248259,,
,9,511.2810435295105,15.11583600542443,3,,0.023227983259207365,1092057.0,0.5685723954808143,,,8.242327702876173,157025.0,0.5758159149248259,,
,10,365.99729561805725,15.11583600542443,3,,0.021639927617268056,1092057.0,0.5685723954808143,,,7.927757266471614,157025.0,0.5758159149248259,,
,11,381.40532541275024,15.11583600542443,3,,0.020216754113404168,1092057.0,0.5685723954808143,,,7.73642481612261,157025.0,0.5758159149248259,,
,12,377.63897943496704,15.11583600542443,3,,0.01907749961296849,1092057.0,0.5685723954808143,,,7.5198328069325955,157025.0,0.5758159149248259,,
