epoch,loss,mae,r2,rmse
1,0.9802162647247314,-132.94172415267852,-986.7315264567511,308.1407741009985
2,452.6971130371094,17.006948992359106,-12.034873827438538,35.398321203084016
3,0.9744468927383423,22.88825817647306,-25.144841612201542,50.13287819268606
4,50.72591781616211,24.78979748466551,-60.90142900472261,77.13898644970693
5,1.1173497438430786,28.295849339195108,-69.27679203319353,82.19319716632977
6,117.69637298583984,17.708770118437812,-10.687117209139695,33.518428170205645
7,796.55810546875,-4157.487107859177,-14731.28656985006,1190.0493085466153
8,1.0371675491333008,7.475728873190038,-0.60370658716574,12.416306244443737
9,1.2148466110229492,6.657048950148583,-0.3069795158051319,11.208934789970042
10,0.9721325039863586,8.93304790564187,-1.9594886119108794,16.867014317897553
11,2.318171501159668,11.052013702646995,-3.3015491588046117,20.334908356553047
12,3.7162396907806396,5.639095233717255,0.0256251121871717,9.67816462916045
13,1.255582332611084,7.422027170182092,-0.5888354610565952,12.358603510016353
14,0.9092509746551514,21.506161500694944,-16.689677276882467,41.2372474151506
15,0.8659048676490784,9.985618640961667,-1.9646866609747395,16.881823092521355
16,0.884158194065094,15.037135515048472,-246.3567431020408,154.20243465773683
17,0.9019846320152283,26.439190419297642,-39.262455992078266,62.212842976010585
18,0.8834754824638367,18.610243005579175,-13.95681807822806,37.918359998150095
19,0.8798344731330872,7.906046573844193,-0.9609147716941074,13.729638844446926
20,0.8920735716819763,7.115926128941414,-0.8379578688136059,13.292092150225999
