epoch,loss,mae,r2,rmse
1,69.97270965576172,12.363267048497683,-5.179443626576283,24.372752460878363
2,564.4067993164062,27.78900141033179,-102.77889284559826,99.87970912158367
3,237.17446899414062,9.210501091533654,-1.4833846210551156,15.450834974812148
4,1.087512731552124,8.573648803543039,-1.3681471334121997,15.0880899513567
5,4.894315242767334,6.8849396003395995,-0.39334490178165255,11.573354857995653
6,0.9657559394836426,7.967043907208634,-0.8407945112150932,13.302477217343423
7,0.9199095368385315,28.29844567495813,-55.195385721853135,73.49873239231374
8,0.9278682470321655,6.015955362270278,-0.08526115967834837,10.214029032952892
9,0.9509159922599792,6.413833182863485,-0.21374140131480066,10.801720335875453
10,0.9348326325416565,6.772185063273109,-0.34922285299813627,11.38862598089631
11,0.8716820478439331,6.236350631210509,-0.15717481837956898,10.547012275187033
12,0.9747346043586731,6.5062908740469325,-0.25026836412168646,10.963054122653395
13,0.9265650510787964,22.54363329370707,-23.53696833431437,48.564772877466936
14,0.8910300135612488,13.546745722904184,-7.220891821594178,28.11166532921368
15,0.920732319355011,6.077073900407946,-0.11337809938780051,10.345490288624221
16,0.9118407368659973,9.83285623437521,-3.2496236645494627,20.210956350751747
17,0.9374718070030212,-5352.608786833753,-17775.68734928471,1307.1766370754458
18,0.8894704580307007,-20730.678239115365,-65984.6121638805,2518.4719680994012
19,0.9121899008750916,-3248.262346088553,-11039.449733990094,1029.8148039812338
20,0.8454476594924927,-33730.74575175096,-105921.53875210889,3190.8102967458744
