delta,epoch,epoch_time_seconds,epsilon,stage,train_loss,train_masked_ratio,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_masked_ratio,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,1,763.1863150596619,4.393348104096843,1,0.34957191048582004,,,,0.7831947000367476,0.41809739425137527,,,,,0.3870168061904788,0.45681888755449906
1e-05,2,776.8121292591095,4.682306495143991,1,0.36126928200766895,,,,0.7794221567905204,0.425763788145239,,,,,0.3837444745618855,0.478130575573946
1e-05,3,776.2239174842834,4.879273233490457,1,0.3556576498443046,,,,0.8097018770702384,0.3802705231354573,,,,,0.4303358009225353,0.34121201552196534
1e-05,4,732.6073744297028,5.06244778610948,1,0.34251622128888876,,,,0.8250018402649373,0.32003780280688465,,,,,0.4788670978177362,0.24034052298133637
1e-05,5,693.1542553901672,5.198904782542684,1,0.3480946127157365,,,,0.7944129554655285,0.41627127023228977,,,,,0.40805399748977067,0.4313112379843913
1e-05,6,729.3551924228668,5.32786218254841,1,0.3520449720209807,,,,0.8189915347809481,0.35516776950074447,,,,,0.45493493617970826,0.2923543983748399
1e-05,7,763.3300230503082,5.456819582554136,1,0.3437185569520504,,,,0.8104158998895243,0.3856702668179115,,,,,0.4344856218622628,0.3485645319328937
1e-05,1,203.8825981616974,5.573218108986422,2,0.18117234024283058,0.23311258209143393,,,,,0.15533075597071003,0.17161943319838058,,,,
1e-05,2,200.95571899414062,5.669658937604363,2,0.17789145021096456,0.23346793445528674,,,,,0.15959128181380133,0.17161943319838058,,,,
1e-05,3,200.06936860084534,5.766099766222304,2,0.1757703115331408,0.23322352519544598,,,,,0.15652669446700504,0.17161943319838058,,,,
1e-05,4,193.88712668418884,5.862540594840245,2,0.17530790780601135,0.23320291848411506,,,,,0.16074631794734215,0.17161943319838058,,,,
1e-05,5,197.42300415039062,5.9589814234581855,2,0.1754210529420162,0.23271959406550496,,,,,0.15949985305949688,0.17161943319838058,,,,
1e-05,6,172.83952045440674,6.055422252076126,2,0.1753648532582827,0.2335459062783487,,,,,0.1534748255384151,0.17161943319838058,,,,
1e-05,7,171.72902488708496,6.13880017483343,2,0.17478489932333605,0.23365083500508038,,,,,0.1547000061796466,0.17161943319838058,,,,
1e-05,8,172.55782389640808,6.214699935012519,2,0.1743859563427278,0.23348983649446806,,,,,0.15452896873156266,0.17161943319838058,,,,
1e-05,9,171.5348949432373,6.2905996951916086,2,0.17423036807408235,0.23325769546673114,,,,,0.15612305549088262,0.17161943319838058,,,,
1e-05,10,171.93624567985535,6.366499455370698,2,0.17399638341717416,0.23406487883777582,,,,,0.15686014482863012,0.17161943319838058,,,,
1e-05,1,170.52596592903137,6.442399215549788,3,0.048572688637125945,,1082962.0,0.5643454561561672,,,7.712350634138912,,154789.0,0.5697055576002944,,
1e-05,2,173.2040045261383,6.518298975728877,3,0.0143527652797279,,1082992.0,0.5640741979201498,,,6.3429898023885976,,154789.0,0.5697055576002944,,
1e-05,3,171.8298830986023,6.594198735907967,3,0.011629095070499298,,1081626.0,0.564011939078163,,,5.94238246952073,,154789.0,0.5697055576002944,,
1e-05,4,178.00758123397827,6.670098496087056,3,0.010459227645004584,,1083873.0,0.5647989986670432,,,5.771003990018436,,154789.0,0.5697055576002944,,
1e-05,5,180.38644695281982,6.745998256266145,3,0.009679250451744847,,1080572.0,0.5639663845195932,,,5.617573334770575,,154789.0,0.5697055576002944,,
1e-05,6,176.86327528953552,6.813805067472571,3,0.009231437813490877,,1081852.0,0.5637053324857492,,,5.5695582739377425,,154789.0,0.5697055576002944,,
1e-05,7,176.60975456237793,6.876047628529668,3,0.008995170538051853,,1083570.0,0.5641848303181203,,,5.474801349297531,,154789.0,0.5697055576002944,,
1e-05,8,180.7065508365631,6.938290189586765,3,0.008759861970890466,,1080753.0,0.5635402587976173,,,5.401822754232785,,154789.0,0.5697055576002944,,
1e-05,9,176.81171774864197,7.000532750643863,3,0.008567006508122943,,1082124.0,0.5640427956220283,,,5.394965682003345,,154789.0,0.5697055576002944,,
1e-05,10,178.19707226753235,7.06277531170096,3,0.008469975450359112,,1085257.0,0.5643286287617766,,,5.3677151569931745,,154789.0,0.5697055576002944,,
1e-05,11,176.17080450057983,7.1250178727580575,3,0.008370576061645736,,1080273.0,0.5638273996797435,,,5.333567842293931,,154789.0,0.5697055576002944,,
1e-05,12,177.0402410030365,7.187260433815155,3,0.008254408318038645,,1083607.0,0.5639098957325057,,,5.332531425344237,,154789.0,0.5697055576002944,,
1e-05,13,176.98409008979797,7.249502994872252,3,0.008198089349620435,,1082116.0,0.5638000006252195,,,5.2900957750286315,,154789.0,0.5697055576002944,,
1e-05,14,179.73703598976135,7.31174555592935,3,0.008137933150786886,,1081046.0,0.5636518917250455,,,5.27350804122014,,154789.0,0.5697055576002944,,
