delta,epoch,epoch_time_seconds,epsilon,stage,train_loss,train_masked_ratio,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_masked_ratio,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,1,330.07503867149353,4.481790920135179,1,0.3017472033558989,,,,0.7262376237623229,0.43015227834716574,,,,,0.33376068264132974,0.6071559670539279
1e-05,2,415.5537853240967,4.785157938637296,1,0.27716181455644345,,,,0.743524019068519,0.4221409273760945,,,,,0.3431398302522284,0.550372494260551
1e-05,3,731.6307628154755,5.0128621201392525,1,0.27170950979574365,,,,0.7180674734139554,0.43622781494588625,,,,,0.33146155467008354,0.641561716693439
1e-05,4,722.2710363864899,5.178141848218731,1,0.26825383770937794,,,,0.7545031169783092,0.4115376129851882,,,,,0.3491126399444307,0.5055377276683231
1e-05,5,718.4855411052704,5.3341478646449,1,0.2649407967988633,,,,0.7448698203153101,0.43175051833031874,,,,,0.3482623899875267,0.5689434952809165
1e-05,6,713.9693078994751,5.484972720688984,1,0.262989591575724,,,,0.7351668500182812,0.42951994779282254,,,,,0.3398716269696669,0.58601898866095
1e-05,7,716.0530536174774,5.598852927463332,1,0.26055475953848195,,,,0.7697433076640432,0.40475654052636023,,,,,0.3620224388945103,0.4592110000964068
1e-05,8,710.9556994438171,5.71273313423768,1,0.25804240472855106,,,,0.7557389072240002,0.41622384835258897,,,,,0.3513293376839216,0.5106144796072881
1e-05,1,179.04741024971008,5.826613341012028,2,0.18563114791230595,0.23341852130878699,,,,,0.15899787168826657,0.17103043637697102,,,,
1e-05,2,183.44865822792053,5.940493547786376,2,0.18277562887243226,0.23263000519207552,,,,,0.15957399709651457,0.17103043637697102,,,,
1e-05,3,183.72608709335327,6.042017396490031,2,0.1820505222470021,0.2334737267683946,,,,,0.16216301492458615,0.17103043637697102,,,,
1e-05,4,176.47332906723022,6.129818656868563,2,0.18208280620662984,0.23333628863183586,,,,,0.1609459662915135,0.17103043637697102,,,,
1e-05,5,174.71483278274536,6.217619917247095,2,0.18237512879087525,0.2330527573718853,,,,,0.16109649752046024,0.17103043637697102,,,,
1e-05,6,174.4283628463745,6.305421177625627,2,0.18201876649500465,0.23271478350756097,,,,,0.15863059230758333,0.17103043637697102,,,,
1e-05,7,176.2760865688324,6.39322243800416,2,0.1822572802015938,0.23330551828986323,,,,,0.159800096456919,0.17103043637697102,,,,
1e-05,8,173.99554014205933,6.481023698382692,2,0.18165371307501854,0.23354807678292935,,,,,0.16687523981683086,0.17103043637697102,,,,
1e-05,1,175.09051823616028,6.5688249587612235,3,0.05659427264443606,,1083889.0,0.5641723254504212,,,8.013894419732729,,155724.0,0.5710451045104511,,
1e-05,2,174.02337193489075,6.656626185588487,3,0.01654338253376709,,1083571.0,0.5641036987368236,,,6.6875130978411175,,155724.0,0.5710451045104511,,
1e-05,3,174.49175262451172,6.727426186834551,3,0.01306078117682197,,1082593.0,0.5641131860355811,,,6.175340253209755,,155724.0,0.5710451045104511,,
1e-05,4,174.59708428382874,6.798226188080615,3,0.011415200509573897,,1083309.0,0.5645868903106375,,,5.949033486938164,,155724.0,0.5710451045104511,,
1e-05,5,159.1582317352295,6.8690261893266795,3,0.010385322552377925,,1084109.0,0.5642386718615818,,,5.797669146720173,,155724.0,0.5710451045104511,,
1e-05,6,158.39203715324402,6.939826190572743,3,0.009725474272734208,,1083289.0,0.5643441132679778,,,5.70343273756484,,155724.0,0.5710451045104511,,
1e-05,7,157.7775444984436,7.010626191818807,3,0.009265932294529431,,1083871.0,0.5640414109790926,,,5.584261374789208,,155724.0,0.5710451045104511,,
1e-05,8,159.01481795310974,7.081426193064871,3,0.008949548704146205,,1084254.0,0.5643223628533865,,,5.522139977181495,,155724.0,0.5710451045104511,,
1e-05,9,158.63435411453247,7.152226194310935,3,0.008725402843309167,,1082967.0,0.5637123698815387,,,5.49086626536627,,155724.0,0.5710451045104511,,
1e-05,10,158.13101148605347,7.223026195557,3,0.008533840206663005,,1083940.0,0.5648209616452832,,,5.460935022730877,,155724.0,0.5710451045104511,,
1e-05,11,157.93229460716248,7.293826196803064,3,0.00839345295327189,,1083873.0,0.56428853308399,,,5.416014961604777,,155724.0,0.5710451045104511,,
1e-05,12,158.39254927635193,7.364626198049128,3,0.008290640692838863,,1083484.0,0.5641024573051175,,,5.390961869376909,,155724.0,0.5710451045104511,,
