delta,epoch,epoch_time_seconds,epsilon,stage,train_loss,train_masked_ratio,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_masked_ratio,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
1e-05,1,195.18084478378296,4.481389722262514,1,0.26293533248938533,,,,0.8052266081870756,0.5198915114116065,,,,,0.44644623032015207,0.6230671790905773
1e-05,2,189.48542737960815,4.7846840961775845,1,0.24319606200019392,,,,0.8298464912280095,0.5129196376313513,,,,,0.4938623767703683,0.5339539114208804
1e-05,3,191.25229620933533,5.012151356449685,1,0.24319199725187463,,,,0.8280299707601733,0.5120440996226242,,,,,0.502877037183701,0.5285165275663113
1e-05,4,188.1677598953247,5.177545250233071,1,0.2379789921930797,,,,0.8108771929823968,0.5210050072758118,,,,,0.46076972438375896,0.6041154023591457
1e-05,5,193.92835187911987,5.333402117162826,1,0.23828888350594943,,,,0.8051315789473095,0.5155656001865936,,,,,0.4474990381010316,0.6105877740363621
1e-05,6,193.995587348938,5.484373344602748,1,0.23445256233667966,,,,0.8237244152046181,0.519686486180851,,,,,0.4930440577520204,0.5583096254523632
1e-05,7,191.66883087158203,5.598153655362723,1,0.2344985467563176,,,,0.7905299707601761,0.5235475259178457,,,,,0.42914371959739206,0.6760770859744281
1e-05,8,195.2464370727539,5.711933966122698,1,0.23264034451455742,,,,0.8042872807016955,0.5265370487559871,,,,,0.4481079251024731,0.6409057392072406
1e-05,9,190.41107749938965,5.825714276882674,1,0.2271971945915656,,,,0.7761403508771362,0.51961692915043,,,,,0.4073396745421687,0.7174419388454588
1e-05,10,195.33580684661865,5.93949458764265,1,0.22584234244968615,,,,0.7903801169590065,0.525107212324281,,,,,0.4304888711642843,0.6797333395237639
1e-05,1,78.1830701828003,6.041237767891198,2,0.16144700332793147,0.23259742316814433,,,,,0.15148823493282426,0.1708845029239766,,,,
1e-05,2,80.67102122306824,6.128968152942564,2,0.1603959531228232,0.23305324198622718,,,,,0.148050686926843,0.1708845029239766,,,,
1e-05,3,80.59412121772766,6.2166985379939295,2,0.15770261585732284,0.2328483811153901,,,,,0.14443157039135635,0.1708845029239766,,,,
1e-05,4,81.94463586807251,6.304428923045295,2,0.15777711826258745,0.23314790286975717,,,,,0.14683684935401511,0.1708845029239766,,,,
1e-05,5,78.76474952697754,6.39215930809666,2,0.1564752462980368,0.2331930632328047,,,,,0.14461080259006492,0.1708845029239766,,,,
1e-05,6,79.37240290641785,6.479889693148025,2,0.15605393344128954,0.23320784810179296,,,,,0.14258237881188465,0.1708845029239766,,,,
1e-05,7,80.15541553497314,6.567620078199391,2,0.15743900277365724,0.23333648556244427,,,,,0.14698592678667902,0.1708845029239766,,,,
1e-05,8,80.77400422096252,6.655350463250756,2,0.15616134123947664,0.23281174631160492,,,,,0.14361449225709158,0.1708845029239766,,,,
1e-05,1,82.30557942390442,6.726420490530676,3,0.05538831548524592,,1085047.0,0.5639672258276446,,,6.42338629645427,,156079.0,0.5704641812865497,,
1e-05,2,84.09279680252075,6.797167560392325,3,0.015268051494563098,,1084841.0,0.5640958843563945,,,5.40813112261699,,156079.0,0.5704641812865497,,
1e-05,3,81.57528066635132,6.867914630253975,3,0.011526177409597589,,1084746.0,0.5646348585687917,,,5.097303883244882,,156079.0,0.5704641812865497,,
1e-05,4,81.19702863693237,6.938661700115625,3,0.0099033370395428,,1084660.0,0.5642276761098222,,,4.962359467059569,,156079.0,0.5704641812865497,,
1e-05,5,80.27810454368591,7.0094087699772745,3,0.00899530791621948,,1085059.0,0.5647966061994119,,,4.895654013883967,,156079.0,0.5704641812865497,,
1e-05,6,82.12884259223938,7.080155839838923,3,0.00844441630572697,,1084110.0,0.564296169213376,,,4.835664435175672,,156079.0,0.5704641812865497,,
1e-05,7,82.95970749855042,7.150902909700573,3,0.00812354529316319,,1084940.0,0.5642418354631824,,,4.793745081742809,,156079.0,0.5704641812865497,,
1e-05,8,84.57020831108093,7.221649979562223,3,0.007888892957303686,,1085829.0,0.5640558783774658,,,4.781868849829592,,156079.0,0.5704641812865497,,
1e-05,9,84.40284323692322,7.292397049423872,3,0.007723828857235289,,1085808.0,0.5648095745389173,,,4.746595927907051,,156079.0,0.5704641812865497,,
1e-05,10,84.72811532020569,7.363144119285522,3,0.0076234295947242466,,1087415.0,0.5647946739464652,,,4.740672009564079,,156079.0,0.5704641812865497,,
1e-05,11,83.23513865470886,7.433891189147172,3,0.007509206339255096,,1082514.0,0.564344914809783,,,4.720600727071743,,156079.0,0.5704641812865497,,
1e-05,12,83.52645659446716,7.498545930863738,3,0.007432476532775309,,1085272.0,0.5646793893209208,,,4.72492957362771,,156079.0,0.5704641812865497,,
