delta,epoch,epoch_time_seconds,epsilon,stage,train_loss,train_masked_ratio,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_masked_ratio,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
0.0,1,462.3167290687561,inf,1,0.26070614496933314,,,,0.896320126322651,0.0863325372589289,,,,,0.07710302706757682,0.09992152551577509
0.0,2,444.3066873550415,inf,1,0.26012205726376675,,,,0.88221863259341,0.09140770717293255,,,,,0.07555055524471563,0.12071308325047658
0.0,3,434.4373242855072,inf,1,0.2600150246482916,,,,0.8847323810733636,0.08843166295805663,,,,,0.07388400504098198,0.11353556321639494
0.0,4,432.43681287765503,inf,1,0.26002386870384453,,,,0.8534348512623037,0.09423246628795903,,,,,0.06903010645747287,0.1546868930206964
0.0,5,432.5850067138672,inf,1,0.2599947834472236,,,,0.915371072835165,0.0768935829402288,,,,,0.08268051551204787,0.07208867895789481
0.0,6,431.8866283893585,inf,1,0.2600003638637458,,,,0.924854347786614,0.06840724861911501,,,,,0.08653099739506336,0.05659117930920353
0.0,7,430.7766625881195,inf,1,0.2600151739209465,,,,0.8864293881699387,0.08747203785194874,,,,,0.07255135434436416,0.11500393795859551
0.0,8,433.90233159065247,inf,1,0.2600222711451074,,,,0.901159772764381,0.08116402508769631,,,,,0.0772189636340857,0.08895861609359622
0.0,1,268.95948123931885,inf,2,0.24697462113575813,0.2247929999254893,,,,,0.3168558127008389,0.04865419169827758,,,,
0.0,2,268.7528371810913,inf,2,0.2457796035001194,0.22479377607874954,,,,,0.31573206144466337,0.04865419169827758,,,,
0.0,3,268.73474860191345,inf,2,0.24572208206402993,0.22479287056661257,,,,,0.31698603945607806,0.04865419169827758,,,,
0.0,4,266.63489747047424,inf,2,0.24585203509721654,0.22479351736099612,,,,,0.32146778958742794,0.04865419169827758,,,,
0.0,5,267.4588053226471,inf,2,0.24584702864162464,0.22479248248998246,,,,,0.3179073705958203,0.04865419169827758,,,,
0.0,6,270.8472423553467,inf,2,0.24582774763058426,0.2247929999254893,,,,,0.31724573508637405,0.04865419169827758,,,,
0.0,7,295.48618936538696,inf,2,0.24579233404986806,0.22479248248998246,,,,,0.315207804102508,0.04865419169827758,,,,
0.0,8,273.7617702484131,inf,2,0.24575816349675964,0.22479287056661257,,,,,0.3153915727193746,0.04865419169827758,,,,
0.0,9,272.3600254058838,inf,2,0.24575526348218368,0.22479351736099612,,,,,0.31683347131721296,0.04865419169827758,,,,
0.0,10,273.7513654232025,inf,2,0.245781330459431,0.22479170633672219,,,,,0.31540496629823134,0.04865419169827758,,,,
0.0,1,272.7448310852051,inf,3,0.03311505204073234,,3865025.0,0.49997529245454847,,,3.250994904282201,,567979.0,0.5154355046554259,,
0.0,2,268.68210911750793,inf,3,0.023290924256164223,,3865023.0,0.499975033736795,,,3.2593172609459926,,567979.0,0.5154355046554259,,
0.0,3,271.0854272842407,inf,3,0.02321671139918043,,3865030.0,0.499975939248932,,,3.261901568373044,,567979.0,0.5154355046554259,,
0.0,4,268.54020142555237,inf,3,0.023199588214987767,,3865031.0,0.49997606860780874,,,3.224799026443291,,567979.0,0.5154355046554259,,
0.0,5,274.20715713500977,inf,3,0.023188807048882078,,3865025.0,0.49997529245454847,,,3.235173446341536,,567979.0,0.5154355046554259,,
0.0,6,276.3385741710663,inf,3,0.023187982508576573,,3865036.0,0.4999767154021923,,,3.246609152370629,,567979.0,0.5154355046554259,,
0.0,7,285.2198898792267,inf,3,0.02317874302533863,,3865026.0,0.4999754218134252,,,3.273173562640651,,567979.0,0.5154355046554259,,
0.0,8,332.8991005420685,inf,3,0.02318131498894737,,3865026.0,0.4999754218134252,,,3.2595449754308463,,567979.0,0.5154355046554259,,
0.0,9,284.5730562210083,inf,3,0.023183499609184064,,3865027.0,0.49997555117230186,,,3.2245181752275784,,567979.0,0.5154355046554259,,
0.0,10,272.67719745635986,inf,3,0.023176559728852512,,3865034.0,0.49997645668443885,,,3.2465634211499794,,567979.0,0.5154355046554259,,
0.0,11,271.96988916397095,inf,3,0.023173918018352127,,3865032.0,0.4999761979666854,,,3.2448180408012575,,567979.0,0.5154355046554259,,
0.0,12,270.9874575138092,inf,3,0.023177506898098017,,3865023.0,0.499975033736795,,,3.229235108942659,,567979.0,0.5154355046554259,,
