epoch,training_loss,validation_loss,validation_mae
1,0.9281349801671678,0.9255083524788352,7.473841565004807
2,0.9215907347375069,0.924291959837187,7.49106536359124
3,0.9219446561993032,0.9288193314445509,7.559000046488165
4,0.9228673310901808,0.9208227297895152,7.428946204263305
5,0.9218195449096569,0.9312736961170908,7.572481223296077
6,0.9199907075149426,0.9229098073072713,7.4550785402736315
7,0.9208533313654471,0.9201530553537841,7.4221111242669515
8,0.9204305783216504,0.9214756731931236,7.446463801860536
9,0.9198949677356775,0.9221447293073776,7.459497892664278
10,0.9201352499187857,0.9189383922696674,7.4166703712165445
11,0.9207951942734096,0.9163045605725795,7.3744870070574455
12,0.9192967953543733,0.9196663199453595,7.395874002865674
13,0.9198701887545379,0.9173738613764485,7.368306280881117
14,0.9200266352598218,0.9146268566575759,7.334222057054326
15,0.920068436394567,0.915676599182591,7.359296877069748
16,0.9204611281726671,0.9246717797720373,7.4410714071760475
17,0.9201350673039754,0.9189910537196158,7.418941939238572
18,0.9190718583784242,0.9145151087451924,7.360129579811904
19,0.9188915790682254,0.910483140495085,7.3147498844652326
20,0.9182389901340872,0.9277112708319638,7.54744808254327
21,0.9187990524457849,0.92666512273145,7.515462756041425
22,0.9192690553872481,0.9112522858471432,7.324367092610198
23,0.9186210121279177,0.9133083057309616,7.371691865108114
24,0.9188328352872877,0.9086774129402051,7.287148989847522
25,0.9190996818611588,0.9247347782296723,7.477570055872384
26,0.9195355614717455,0.9137107668011467,7.338134987563979
27,0.9198617245148921,0.9157912195736532,7.371614677573711
28,0.9186332057178884,0.9090187965164316,7.249809981217148
29,0.9184103748072748,0.9189027694821191,7.415363681575665
30,0.9182947632540828,0.9226297529707177,7.44031639764136
31,0.9194679528042891,0.9079716883318479,7.244638017989847
32,0.9182703059652577,0.9103181294342061,7.313414880058076
33,0.9196955104841702,0.9187652438223642,7.374956179584911
34,0.9193313647698665,0.9081593279585809,7.2412973427772656
35,0.9191630061813023,0.9181544322350496,7.37268049482081
36,0.9181915905164636,0.9120974378496716,7.332881858186677
37,0.9199709628630376,0.9096877958445139,7.277014609455435
38,0.9203278548821159,0.9176040717284714,7.380556902871656
39,0.9189674138677293,0.9096919537514914,7.287371412631383
40,0.9183878983622011,0.9059814762869132,7.2152904307179035
41,0.9183647132956463,0.9198628484452712,7.421158899360518
42,0.9187846422540968,0.9268274063134839,7.539488626538042
43,0.9188023102456245,0.9165233045805057,7.393058911161692
44,0.9179656829350237,0.9110252945474949,7.291814771305344
45,0.9178998644801154,0.9050626853483066,7.200239102745496
46,0.9187471606765968,0.9078700109981015,7.268237374536735
47,0.9181893570526787,0.9170228878167074,7.392633859967318
48,0.9184630112026049,0.91604564692084,7.390717232137095
49,0.918751604695251,0.9160036106371464,7.355935288405821
50,0.9186451479317486,0.9328449036018267,7.593621578744874
