epoch,training_loss,validation_loss,validation_mae
1,0.9259945534277654,0.918631060902009,7.3994436704955975
2,0.9207188984622126,0.9296348995866627,7.564708241889044
3,0.9197654528548752,0.9215849577221374,7.4582920965291954
4,0.9198932950393013,0.9156678706441641,7.367021595645965
5,0.9190318229924077,0.9255489459164461,7.5165913133325075
6,0.9184059410509856,0.9111814903261338,7.346312489386009
7,0.9181115737859754,0.9152827406453862,7.390113934223258
8,0.9182800419088722,0.9025039575720312,7.177923529645196
9,0.9190798986130867,0.9197588093901765,7.453321757401933
10,0.9191907214081806,0.9112100507247186,7.3340762445658045
11,0.9177228197498598,0.9119640292820701,7.349977193507513
12,0.9173587298738783,0.9152015885161796,7.405864648113089
13,0.917812206192293,0.9090110749305544,7.296702827516712
14,0.9187150093783503,0.9099874981510089,7.328164259926979
15,0.918818421640258,0.917641581059472,7.424041604795537
16,0.917774436439293,0.915190841291856,7.388825602482466
17,0.9194196808510933,0.9283954532064325,7.57753701235444
18,0.9174084338934525,0.9095141423147092,7.30366078028121
19,0.9179457955775053,0.9252022425252843,7.5324322555259196
20,0.9183189531685649,0.9278030060094361,7.562456383188567
21,0.9171638430028722,0.9210141045295315,7.46197949906021
22,0.9171324067530424,0.9119885676437796,7.330728413142185
23,0.9182123432643172,0.9029147756043635,7.208241479915727
24,0.9178490343301192,0.9173699442519307,7.414437235479003
25,0.9184344643440799,0.9141324054593277,7.358150464400062
26,0.9177244183637093,0.9256798661814358,7.535775376526554
27,0.918531193871429,0.9119799322058835,7.34671343132116
28,0.9181486764161483,0.9053703802535354,7.257928734916441
29,0.9175387261570364,0.9117354718736004,7.339575151819645
30,0.9181067205512006,0.9025698850823733,7.214261314342163
31,0.9177750878403153,0.9178250474670389,7.453667826802185
32,0.9166153708748196,0.9217841730754833,7.4723229632356984
33,0.9192500682153564,0.9151483257919705,7.382073987283619
34,0.9174680961733279,0.9146262177582146,7.3878676372139
35,0.9167516627864561,0.9139016758187899,7.3574352170070805
36,0.91783470734306,0.9111823252987888,7.302796653554225
37,0.9176544168030006,0.8996790048126588,7.1610478507600135
38,0.9178095456482708,0.9090529925428928,7.290916085214945
39,0.9178798880784408,0.89874428744781,7.143801029354303
40,0.9165391307982845,0.9023172746956901,7.1811877846860765
41,0.9169987128091895,0.9047142294426953,7.201521770634053
42,0.9171976879023124,0.9111634801921236,7.3349280082249715
43,0.9166865127674048,0.9270380213752519,7.555225236212467
44,0.9164746640039527,0.912548618909439,7.354971768775755
45,0.9162075293236884,0.9193904880072968,7.445518580520965
46,0.9168635430543319,0.9156820738392863,7.397392262840207
47,0.9170149785193844,0.92061054195157,7.4545242846808755
48,0.9177006004858708,0.9065426299846868,7.280192361757936
49,0.9172072925429413,0.8997699816617606,7.13208153894919
50,0.9169514961173569,0.9188666893215454,7.440849130265296
