epoch,training_loss,validation_loss,validation_mae
1,0.925440675072048,0.923699146238688,7.4442764903175345
2,0.9204562386222508,0.9204986010798508,7.429031068198074
3,0.9203237739507703,0.934641380321878,7.638008469954986
4,0.919045747363049,0.9213867744299967,7.458261136668217
5,0.9195593410989512,0.9142580362382741,7.328541928893237
6,0.9179994213753853,0.9222436360214571,7.46574451740575
7,0.9179626908509627,0.9137761924565937,7.360173585659768
8,0.916617199441661,0.9037014013690204,7.217733158676784
9,0.9184851464672366,0.911862066388509,7.301314802951417
10,0.9182042420774267,0.9142460771387075,7.358039553964081
11,0.9174216686469922,0.9021686385467969,7.181935225683
12,0.9175904135427613,0.9295271439580794,7.542550759374326
13,0.9184049146762793,0.8980182032732432,7.110536017672319
14,0.9181480305436729,0.9196913066033988,7.42489012080209
15,0.9166614980974059,0.9246097510055254,7.486609440278688
16,0.9172591806840206,0.8979680216856404,7.12722028650236
17,0.9177205931276515,0.9246325970938598,7.499201679627088
18,0.9182412705559662,0.9127370643088395,7.325327903726255
19,0.9171157553921575,0.9179643672061448,7.405554155934888
20,0.9169233518406965,0.9004386735186729,7.14553105732558
21,0.917302157740662,0.9070349542131202,7.280936614586628
22,0.9175702253977458,0.9162963267367935,7.390850922575517
23,0.9174945496476214,0.9159794555877782,7.385467672633375
24,0.9169117915457573,0.9097021109754466,7.292499137326927
25,0.9181209871734398,0.8966327119816118,7.102388399729695
26,0.9171135121152021,0.9176390299397623,7.4040587098071216
27,0.9177751004523125,0.9025422402632589,7.16938424810829
28,0.9173246356715327,0.9382584820303451,7.683036267603988
29,0.9177698364810667,0.9289652745802823,7.568270034225622
30,0.9166655948887701,0.9145187608195909,7.370679044083182
31,0.9175042033886563,0.9179156714766457,7.414516785732256
32,0.9182256347200145,0.9059135868010807,7.2471618421649495
33,0.9188831924355548,0.9131158058595155,7.328192053685701
34,0.9171801471364671,0.9298248181383083,7.583643413949225
35,0.9181810750132021,0.9028812478136286,7.199550181076247
36,0.9167687298249507,0.934793208853723,7.64552656660149
37,0.9178346478766289,0.9102373180902185,7.293758051391443
38,0.9168678479954816,0.8938457603995251,7.074731022424566
39,0.9177619045022605,0.9134011132844115,7.353369176922885
40,0.9183130075966103,0.9374870348570685,7.682823389601034
41,0.9179714792016623,0.9016934335648491,7.172298083920098
42,0.9176774158685104,0.9105029515121797,7.296267122037797
43,0.9183484664516173,0.9166853853612779,7.407175882729052
44,0.9169382853784422,0.9121141346509838,7.330291809485229
45,0.9166154476179593,0.8976288099020427,7.109433421067508
46,0.9183523534346318,0.9088198109595615,7.294012128946911
47,0.9174753564337026,0.9243429592593101,7.47953811537905
48,0.9176362242560456,0.9228821457288492,7.502790984333433
49,0.9176525328815848,0.9127818378148091,7.347814824407114
50,0.9173120326581209,0.9124571365914321,7.3517988196790425
