epoch,training_loss,validation_loss,validation_mae
1,0.9270331847494927,0.9242814440686018,7.473370256808674
2,0.9210650670010111,0.9177095935731706,7.37104319676666
3,0.9202831933118295,0.9145446908630045,7.321225805466288
4,0.9203293330081995,0.912409281623065,7.301695677924537
5,0.9207150886024253,0.9174362193588018,7.387359333316233
6,0.9198752968898718,0.9209216923275457,7.439703685477121
7,0.9184202684872392,0.9100299023363602,7.27655971088042
8,0.9191172596337138,0.9217757043442096,7.456353170486772
9,0.9191047033365222,0.9319279518836,7.574035537205738
10,0.9189465864153876,0.9182490223969683,7.40582146610333
11,0.9191743678286456,0.9179807159184531,7.3888711232199205
12,0.9183255184560583,0.9160541842728418,7.3772613200910095
13,0.918793334338976,0.9180505418695639,7.400794921479115
14,0.919322211569634,0.9213450125837562,7.451159351143553
15,0.918310687403748,0.9130849759385048,7.343589097820608
16,0.9175121975290602,0.9163491999662042,7.396864179934949
17,0.9186465593697368,0.921669110381135,7.4714018621962195
18,0.918289406956106,0.9141310600020978,7.3731990821262565
19,0.9182776208891384,0.9032922127702359,7.217927270011391
20,0.9192582865728848,0.92651218239531,7.5345489057486725
21,0.917902529861616,0.9098251710341727,7.288204286842075
22,0.9195924358782561,0.9114909082276099,7.28637982619525
23,0.9190225506174392,0.914747493875001,7.369427187575972
24,0.9194719413052435,0.92548443080207,7.5015696814275055
25,0.9187792978079423,0.9095316463206553,7.277103570404208
26,0.9184314065739728,0.9181317095837145,7.427948984409923
27,0.9190773652601933,0.925640036572764,7.546256519503672
28,0.9180051554113194,0.9177230072397281,7.442388925788471
29,0.9184812633196513,0.9246166702584844,7.529329172266453
30,0.919439714576887,0.9057357459294383,7.247118150212894
31,0.9185393218026645,0.9114375437580374,7.320740426939928
32,0.9185657848482547,0.9053213614300395,7.238469665116129
33,0.9176344297934269,0.906799766877047,7.269813013314344
34,0.9181754911464194,0.9092636133855614,7.295547575500387
35,0.917838292190994,0.918540482116773,7.454125580182038
36,0.9180616880154264,0.907656804539734,7.293490916434116
37,0.9182307190825973,0.9199587073216402,7.478282298238767
38,0.917925045248391,0.9058349412112189,7.265477171168134
39,0.9183750435234844,0.9197700086081817,7.4689484041966985
40,0.9173258448683698,0.9177483076726192,7.418727002662361
41,0.9165581730137701,0.9066432403217993,7.266383450874166
42,0.91648251409116,0.91687195559719,7.417627337374235
43,0.9186249211214591,0.9094587091843782,7.30525485071658
44,0.9167100533540699,0.9166758447995373,7.4348526574791896
45,0.9184405518614728,0.9064051175384187,7.263760313237648
46,0.9184046444685563,0.9202563346940013,7.434259765298051
47,0.9185819149362868,0.9278709059433181,7.541602859493032
48,0.9176382548912712,0.9066001660823519,7.26713754614046
49,0.9181891013919443,0.9232563799652254,7.48775727179808
50,0.91771186572918,0.908551225399174,7.285059046894609
