epoch,epoch_time_seconds,epsilon_approx,stage,train_loss,train_mask_ratio,val_accuracy,val_f1,val_loss,val_mask_ratio,val_precision,val_recall
1,48.608442306518555,3.927343250151546,1,1.1840279788302723,,0.7873177083329232,0.17842498739229448,,,0.6279271903063586,0.15982821682014248
1,2.2572832107543945,5.8515791315469174,2,0.4235746741660109,0.23441406250000002,,,0.24589734276135763,0.1980729103088379,,
1,2.590228796005249,7.446254444941539,3,0.02923345921408327,0.5630175781250001,,,0.012366590710977713,0.5575260321299235,,
