delta,epoch,epoch_time_seconds,epsilon,stage,train_loss,train_masked_ratio,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_masked_ratio,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
0.0,1,80.21882176399231,inf,1,0.20707379598972592,,,,0.6873778920307978,0.4547302317561351,,,,,0.326465490999192,0.7670068822903644
0.0,2,86.2567458152771,inf,1,0.20456559023981397,,,,0.6913367609253991,0.45263646280701975,,,,,0.3279332377417219,0.7514958336196886
0.0,3,142.37538957595825,inf,1,0.20446548845835993,,,,0.6879397723099017,0.45331502283656366,,,,,0.3257493725355591,0.7607834300619447
0.0,4,132.58297562599182,inf,1,0.20426074503946426,,,,0.7100807932426947,0.4539708401179898,,,,,0.3375897313636006,0.7097042065465125
0.0,5,148.66266775131226,inf,1,0.20407091532289434,,,,0.6848071979433943,0.4532238108279051,,,,,0.32375062910175956,0.7676873662264179
0.0,6,146.89118146896362,inf,1,0.20418937273453655,,,,0.6423062798383663,0.44564679841739996,,,,,0.3033763776912201,0.8440531039108794
0.0,1,98.55924725532532,inf,2,0.17179831412693228,0.23321213421543793,,,,,0.15190322519283245,0.17124495042232832,,,,
0.0,2,93.77108383178711,inf,2,0.17016600742846738,0.23321109268764165,,,,,0.15265079791959552,0.17124495042232832,,,,
0.0,3,94.30793476104736,inf,2,0.17011166513740913,0.23321421727103053,,,,,0.14884236230357042,0.17124495042232832,,,,
0.0,4,93.70352339744568,inf,2,0.17005170700077596,0.23321005115984536,,,,,0.14923866514996725,0.17124495042232832,,,,
0.0,5,89.34138488769531,inf,2,0.17013404554024553,0.23321265497933608,,,,,0.14949764243178484,0.17124495042232832,,,,
0.0,6,89.73823380470276,inf,2,0.17015582252054942,0.23321265497933608,,,,,0.14917796537160494,0.17124495042232832,,,,
0.0,7,86.74937844276428,inf,2,0.17001115931020452,0.23321265497933608,,,,,0.146822925446046,0.17124495042232832,,,,
0.0,8,83.99395656585693,inf,2,0.16998594539127515,0.2332116134515398,,,,,0.14905634385387456,0.17124495042232832,,,,
0.0,9,84.90377235412598,inf,2,0.17002444456452737,0.23321213421543793,,,,,0.14896181761134658,0.17124495042232832,,,,
0.0,10,81.86784934997559,inf,2,0.1701343892135472,0.2332136965071324,,,,,0.14941034630380745,0.17124495042232832,,,,
0.0,1,81.34142804145813,inf,3,0.03482338809591383,,1083361.0,0.5641752974603387,,,4.997349360299514,,155388.0,0.5706500183621006,,
0.0,2,81.43356490135193,inf,3,0.007316119404088265,,1083353.0,0.5641711313491534,,,4.736034707444601,,155388.0,0.5706500183621006,,
0.0,3,80.67588782310486,inf,3,0.0068815769012788965,,1083348.0,0.5641685275296627,,,4.702200430529402,,155388.0,0.5706500183621006,,
0.0,4,80.63169121742249,inf,3,0.006770251618285781,,1083354.0,0.5641716521130516,,,4.654775874052,,155388.0,0.5706500183621006,,
0.0,5,80.52239513397217,inf,3,0.006727708809875094,,1083359.0,0.5641742559325423,,,4.654595968422052,,155388.0,0.5706500183621006,,
0.0,6,80.74841213226318,inf,3,0.006703912563118654,,1083366.0,0.5641779012798294,,,4.660560442933014,,155388.0,0.5706500183621006,,
0.0,7,80.29786562919617,inf,3,0.00669106457092155,,1083355.0,0.5641721728769498,,,4.6345267353117245,,155388.0,0.5706500183621006,,
0.0,8,80.70807671546936,inf,3,0.006681139024359185,,1083353.0,0.5641711313491534,,,4.655382978393788,,155388.0,0.5706500183621006,,
0.0,9,79.77562499046326,inf,3,0.006674045175507639,,1083359.0,0.5641742559325423,,,4.636495795505318,,155388.0,0.5706500183621006,,
0.0,10,81.6071846485138,inf,3,0.006672689131225305,,1083353.0,0.5641711313491534,,,4.6319084385028315,,155388.0,0.5706500183621006,,
0.0,11,81.15435886383057,inf,3,0.006666897986617613,,1083356.0,0.5641726936408479,,,4.620749739814494,,155388.0,0.5706500183621006,,
0.0,12,80.63606810569763,inf,3,0.006664553611514348,,1083354.0,0.5641716521130516,,,4.643213969507409,,155388.0,0.5706500183621006,,
0.0,13,79.6546413898468,inf,3,0.00666510934850896,,1083355.0,0.5641721728769498,,,4.621290597763557,,155388.0,0.5706500183621006,,
0.0,14,79.9417188167572,inf,3,0.0066595618364620555,,1083360.0,0.5641747766964404,,,4.622444778280788,,155388.0,0.5706500183621006,,
