delta,epoch,epoch_time_seconds,epsilon,stage,train_loss,train_masked_ratio,train_nondelayed,train_nondelayed_ratio,val_accuracy,val_f1,val_loss,val_masked_ratio,val_nondelayed,val_nondelayed_ratio,val_precision,val_recall
0.0,1,121.16497445106506,inf,1,0.1987032807804992,,,,0.6831468531468028,0.459182294584613,,,,,0.32546329398370966,0.7884990825421898
0.0,2,138.64430856704712,inf,1,0.1963170825715668,,,,0.7306072874493388,0.4674201270870374,,,,,0.35348124551319177,0.6923775240305385
0.0,3,147.78463459014893,inf,1,0.19577960072397774,,,,0.7149135075450338,0.46581063912960735,,,,,0.34427971222987186,0.7294982724794351
0.0,4,149.2838900089264,inf,1,0.19551230168129546,,,,0.6710342289289164,0.45657206343485357,,,,,0.3192619023176879,0.8097415674711265
0.0,5,145.03656244277954,inf,1,0.1955336077900434,,,,0.706359955833588,0.4653212735060563,,,,,0.3393866131957737,0.7496827356389577
0.0,6,140.3916618824005,inf,1,0.19541880285685842,,,,0.7241258741258207,0.4627792076621877,,,,,0.35046547217832913,0.6987270968042416
0.0,7,140.93558192253113,inf,1,0.19532617689506568,,,,0.7061796098637684,0.46436133474892527,,,,,0.33763634376417906,0.745808477429404
0.0,1,88.17184972763062,inf,2,0.1693970331895841,0.2332861679781275,,,,,0.1401583329065095,0.17161943319838058,,,,
0.0,2,87.55879831314087,inf,2,0.16784240275514098,0.23327835339423847,,,,,0.14166777021758167,0.17161943319838058,,,,
0.0,3,85.94324398040771,inf,2,0.16770482473482798,0.23328043728327555,,,,,0.14020683815840476,0.17161943319838058,,,,
0.0,4,83.75321221351624,inf,2,0.16769356063645852,0.2332809582555348,,,,,0.14433613941199752,0.17161943319838058,,,,
0.0,5,83.7163999080658,inf,2,0.16768770770955543,0.23328147922779408,,,,,0.141849556257683,0.17161943319838058,,,,
0.0,6,79.7520272731781,inf,2,0.16762921932332514,0.23328252117231263,,,,,0.1432215991685287,0.17161943319838058,,,,
0.0,1,78.59510588645935,inf,3,0.025695416928943674,,1082680.0,0.5640462456655108,,,4.7676929046001755,,154789.0,0.5697055576002944,,
0.0,2,78.93695068359375,inf,3,0.006894937625316822,,1082674.0,0.5640431198319552,,,4.601920793439821,,154789.0,0.5697055576002944,,
0.0,3,78.72022461891174,inf,3,0.0066260857210477435,,1082671.0,0.5640415569151774,,,4.545378100122597,,154789.0,0.5697055576002944,,
0.0,4,77.75299072265625,inf,3,0.0065607606470843224,,1082676.0,0.5640441617764738,,,4.510698056145327,,154789.0,0.5697055576002944,,
0.0,5,78.98767042160034,inf,3,0.006521751957161267,,1082674.0,0.5640431198319552,,,4.503781744998068,,154789.0,0.5697055576002944,,
0.0,6,78.28804230690002,inf,3,0.006502296205426952,,1082672.0,0.5640420778874367,,,4.495800948267927,,154789.0,0.5697055576002944,,
0.0,7,78.65377616882324,inf,3,0.006489621450745462,,1082651.0,0.564031137469992,,,4.490272595523462,,154789.0,0.5697055576002944,,
0.0,8,78.58094906806946,inf,3,0.006484647379096555,,1082665.0,0.5640384310816218,,,4.476981221101897,,154789.0,0.5697055576002944,,
0.0,9,77.87970614433289,inf,3,0.006479398086504346,,1082675.0,0.5640436408042144,,,4.500407754771566,,154789.0,0.5697055576002944,,
0.0,10,78.46333980560303,inf,3,0.006475378613600795,,1082667.0,0.5640394730261403,,,4.478557364859928,,154789.0,0.5697055576002944,,
0.0,11,77.94267845153809,inf,3,0.006470885236683471,,1082673.0,0.5640425988596959,,,4.475142064597282,,154789.0,0.5697055576002944,,
0.0,12,78.65708994865417,inf,3,0.006468563253564522,,1082662.0,0.564036868164844,,,4.47532683549398,,154789.0,0.5697055576002944,,
0.0,13,77.99560260772705,inf,3,0.006466501372830063,,1082660.0,0.5640358262203254,,,4.464459198217474,,154789.0,0.5697055576002944,,
0.0,14,78.3562445640564,inf,3,0.006463289092560432,,1082666.0,0.564038952053881,,,4.473943678108824,,154789.0,0.5697055576002944,,
