metric,value
precision_arrival,0.49700989644887744
recall_arrival,0.7807243605729514
f1_arrival,0.6073684389914692
accuracy_arrival,0.7333382137627843
precision_departure,0.45270519293844647
recall_departure,0.8168955541514288
f1_departure,0.5825655937703613
accuracy_departure,0.742269399707147
precision,0.4748575446936619
recall,0.7988099573621901
f1,0.5949670163809153
accuracy,0.7378038067349657
