metric,value
precision_arrival,0.4751615149208638
recall_arrival,0.8131875744726892
f1_arrival,0.5998303409893303
accuracy_arrival,0.7133601756954351
precision_departure,0.4410137333942942
recall_departure,0.8494496724635305
f1_departure,0.5805960351610234
accuracy_departure,0.7298206442166644
precision,0.458087624157579
recall,0.8313186234681098
f1,0.5902131880751769
accuracy,0.7215904099560497
